user_detail_name,user_detail_tags_text,text,text 2,text 3,text 4,text 5,content_wrap,from,iplocation,,,attraction_name
150****0076,,2分,一般,景色4,趣味1,性价比2,人太多 人造景 体验感太差 门票太贵,来自订单,IP属地:四川,,,杜甫草堂差评
138****2612,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,工作人员态度恶劣,来自订单,IP属地:四川,,,杜甫草堂差评
豆你逗我玩,,2分,一般,景色4,趣味1,性价比2,感觉杜甫家要被挤瘫掉了！ 千万别暑假来 千万别周末来！！只能人看人 ……关键只有一个草屋是原址翻建 其他都是后人自己歪歪的……不来后悔一时 来了后悔一辈子……,来自订单,IP属地:四川,,,杜甫草堂差评
M33****187,黄金贵宾,1分,不佳,景色2,趣味1,性价比1,5个人的票，到点没任何人联系。因为堵车，迟到了五分钟，一直等在门口，没人来联系，导游早就带着团离开。固然迟到是我的错，但是你们需要通知客户吗？做服务的做成这样也就你们这种商家了。后通过携程联系导游，想问他们到哪个馆了？这样一来一去又耽误了十分钟，直到导游助理过来，还让我们等别的迟到的客户，问为什么不提前联系我们，答：我什么都不知道，有问题你们问导游，一副欠她钱的样子。投诉携程客服，后没回应。,来自订单,IP属地:四川,,,杜甫草堂差评
琳琳妈妈,钻石贵宾,1分,不佳,景色5,趣味5,性价比5,就对这个买门票的事情说一下，学生优惠票网上太少了，很多人都需要去线下门口买，着排队就是人为制造麻烦。网上买票要填证件号的，年龄一看就知道是不是学生了呀，何必呢搞得很复杂累死了,,IP属地:四川,,,杜甫草堂差评
_WeCh****90306,铂金贵宾,1分,不佳,景色5,趣味4,性价比1,网上买了票，用二维码不能直接入园，非得排大队去换票才能进，真是一点儿没有科技感，落伍了！,来自订单,IP属地:陕西,,,杜甫草堂差评
M50****499,铂金贵宾,1分,不佳,景色4,趣味3,性价比1,网上购票，到门口因为没带身份证，还得大热天排队换票。四川这么多景区，其它只要耍二维码就可以进去，也有杜甫草堂这么落后了。,来自订单,IP属地:四川,,,杜甫草堂差评
匿名用户,,1分,不佳,景色1,趣味1,性价比1,真的不好耍,来自订单,IP属地:四川,,,杜甫草堂差评
匿名用户,黄金贵宾,2分,一般,景色4,趣味2,性价比4,带孩子去的，没有什么看的。就是一公园。,来自订单,IP属地:湖南,,,杜甫草堂差评
匿名用户,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,打了十个电话导游根本不接，短信也不回，还故意挂断,来自订单,IP属地:四川,,,杜甫草堂差评
_WeCh****93196,黄金贵宾,1分,不佳,景色4,趣味1,性价比1,本来想带孩子多了解一下历史才请了讲解，前一天安排好的导游，第二天突然更换导游跟集合时间，我们提前到达结果开团还是拖延时间，一路上都在等人，接人，不停地接电话，一路上听得最多的就是“喂，你好……”，讲解非常差劲，导游非常不专业，自己都不懂还出来做讲解，讲解过程中一直在说“那个什么……”，自己说的话下一句都接不上，我们一行人都听不下去了，孩子都把耳麦摘下来，半途还把团员弄丢，又在等人。说好的讲解时间根本没有这么多，大部分时间都在接电话讲废话，非常差劲????的一次体验，毫无性价比可言。????????????,来自订单,IP属地:江苏,,,杜甫草堂差评
淡淡的蓝,黑钻贵宾,2分,一般,景色5,趣味3,性价比2,商业化的闹剧,来自订单,IP属地:浙江,,,杜甫草堂差评
蘑菇2024,黄金贵宾,2分,一般,景色1,趣味1,性价比1,谁去谁知道,来自订单,IP属地:河南,,,杜甫草堂差评
_WeCh****47619,铂金贵宾,1分,不佳,景色3,趣味1,性价比1,接待能力太差，乱糟糟的,来自订单,IP属地:四川,,,杜甫草堂差评
_WeCh****216863,黑钻贵宾,1分,不佳,景色1,趣味1,性价比1,比几年前来更差了,来自订单,IP属地:四川,,,杜甫草堂差评
M95****60,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,预定了没去也没退费,来自订单,IP属地:河南,,,杜甫草堂差评
不会跳舞的蝴蝶,黄金贵宾,2分,一般,景色4,趣味2,性价比2,50块钱，一个人工景点，各种商业化小店，真无语，没啥可参观性,来自订单,IP属地:四川,,,杜甫草堂差评
蕊子小主,铂金贵宾,1分,不佳,景色3,趣味1,性价比1,这平台派的是什么人呀？说一句话带几个“什么……什么……”，究竟什么是什么呀？会不会讲啊？不会讲能不能回去学习一下再来讲？讲解一小时，打了15分钟的电话。对杜甫满兴地来，扫兴而归，真是浪费了这样一个景点，真不如租一个讲解器。,来自订单,IP属地:四川,,,杜甫草堂差评
M53****0748,铂金贵宾,2分,一般,景色4,趣味2,性价比1,真心不推荐去  就是个大型人造公园 为数不多的景点还是人造的 墙上贴点古诗好像小学生比一比谁背的多呢？里面消费的地方比景点都多！在携程买的门票 提前买的电子票门口检票告诉我出来也能换实体票纪念 然后出来售票处告诉我换不了！看到这不听劝的要去的带好防蚊虫驱蚊水 带好你的钱 进里面消费消费消费,来自订单,IP属地:湖南,,,杜甫草堂差评
rogers1,铂金贵宾,2分,一般,景色4,趣味3,性价比1,大部分后建的，花钱没必要,来自订单,IP属地:广东,,,杜甫草堂差评
203****129,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,讲解员除了态度还可以，讲解真的一言难尽，而且好多地方越过不讲，比m诗全是照着读，好不容易被两首还都有错，本想带着孩子来感受一下杜甫的生平及他诗歌，结果讲解员还没孩子知道的诗词多，这样的水平没想通怎么当上的讲解员，真的从来不差评，实在无法忍受,来自订单,IP属地:四川,,,杜甫草堂差评
翠翠婆婆儿,黄金贵宾,1分,不佳,景色5,趣味1,性价比1,没啥意思！不收门票还行吧！不值门票,来自订单,IP属地:辽宁,,,杜甫草堂差评
江格瑞,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,真的很一般,来自订单,IP属地:新疆,,,杜甫草堂差评
凤凰涅槃,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,鸡肋景区。无需打卡。,来自订单,IP属地:贵州,,,杜甫草堂差评
202****802,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,就值5块钱，很小，里面很多卖茶水的地方，不买都不让座。,来自订单,IP属地:四川,,,杜甫草堂差评
M29****1196,,1分,不佳,景色5,趣味1,性价比1,不要在杜甫草堂浣花夫人景点买东西，标价跟实收的钱数不一致，收钱后再询问，景点售货员会告诉你是他们太忙了，东西都是乱摆的，没有一一对应，顾客提出要摆对，售货员还用成都话在抱怨顾客给她找麻烦了。正门检票口的人服务态度也不好。,来自订单,IP属地:四川,,,杜甫草堂差评
M35****7531,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,一般的地方小朋友还要票，没有超过,来自订单,IP属地:云南,,,杜甫草堂差评
zpx_1984,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,太商业化了   路标不明显,来自订单,IP属地:四川,,,杜甫草堂差评
M39****298,黄金贵宾,1分,不佳,景色3,趣味1,性价比1,没有讲解员??????,来自订单,IP属地:四川,,,杜甫草堂差评
M52****8123,铂金贵宾,1分,不佳,景色4,趣味1,性价比2,卖纪念品的房间太多了，网红设计摆放的房间太多了，失去了很多古风，当然从外面看还是挺美的。,来自订单,IP属地:四川,,,杜甫草堂差评
M37****4884,,2分,一般,景色5,趣味2,性价比2,讲解时间的安排不太合理，语速也太快，像是在非常流利的背诵课文,来自订单,IP属地:四川,,,杜甫草堂差评
M39****9645,黄金贵宾,2分,一般,景色2,趣味2,性价比2,不值门票钱,来自订单,IP属地:四川,,,杜甫草堂差评
300****513,铂金贵宾,1分,不佳,景色5,趣味3,性价比1,因为时间问题根本没有进去，申请退费不给退，说什么部分已使用。景点门票，怎么部分使用，我半个腿进去了啊，太不合理,来自订单,IP属地:四川,,,杜甫草堂差评
hanti****1314,钻石贵宾,1分,不佳,景色1,趣味1,性价比1,亦步亦趋的跟着还是半路跟丢了，打电话也不接，一个半小时的讲解，半小时没听，后边终于打通了跟我说个位置让我找过去，竟然还一路往前走，没有等的意思。找商家退款也不乐意重讲也不乐意，什么玩意。,来自订单,IP属地:四川,,,杜甫草堂差评
小爱洛,钻石贵宾,1分,不佳,景色3,趣味3,性价比2,没有可玩性，简直就是搭配公园而已，忽悠的,来自订单,IP属地:江苏,,,杜甫草堂差评
海门睿睿妈,铂金贵宾,1分,不佳,景色3,趣味3,性价比1,今天在杜甫草堂景区里手机被偷了！工作人员说昨天也有一人的手机被偷，前天也有一人的手机被偷。今天我报案后，也查看不到监控，说景区里没有安装摄像头。不安装摄像头的话，不是纵容偷窃事件发生吗？,来自订单,IP属地:四川,,,杜甫草堂差评
Rainbow-RH??,,1分,不佳,景色1,趣味1,性价比1,没有一点值得这个价格,来自订单,IP属地:四川,,,杜甫草堂差评
赤王周防尊,黄金贵宾,2分,一般,景色2,趣味2,性价比2,没什么好玩的，小商品店太多,来自订单,IP属地:四川,,,杜甫草堂差评
150****3204,铂金贵宾,2分,一般,景色3,趣味1,性价比1,讲解员口齿不清,来自订单,IP属地:四川,,,杜甫草堂差评
JessieChou2017,黄金贵宾,1分,不佳,景色3,趣味3,性价比1,找了导游 导游电话打不通 白白浪费了半天时间,来自订单,IP属地:陕西,,,杜甫草堂差评
M50****9975,黄金贵宾,2分,一般,景色5,趣味1,性价比1,。。。。。,来自订单,IP属地:四川,,,杜甫草堂差评
138****9399,铂金贵宾,1分,不佳,景色5,趣味1,性价比1,重庆成都行程中最差的景点，都是后翻建的建筑，园区绿化还是值得称赞的。服务配不上4a景区，特别是讲解处的女同志，跟欠她钱一样，解答特别不耐烦，真想把她照片发上来给大家看看。本人还在途中旅游，到家一定投诉她，简直影响景区形象！,来自订单,IP属地:四川,,,杜甫草堂差评
萨莱马拉西诺撒敦,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,厕所喷臭的，还4A景区，躺着收这个门票，地方财政养着这几十号人，根本值不到这个景区门票。骗一个算一个。,来自订单,IP属地:四川,,,杜甫草堂差评
大白牛,黄金贵宾,2分,一般,景色5,趣味2,性价比2,不请讲解就不要去了，蒙的一圈,来自订单,IP属地:四川,,,杜甫草堂差评
ly10010104,黄金贵宾,2分,一般,景色5,趣味1,性价比1,一般，节假日出行真折磨人，对象想利用学生证省点钱，在前面人还不是很多的情况下，排队排到售票窗口还能排一个小时，服务速度太慢太慢，进去里面也是人挤人，再好的景也没意思了，进去溜达一圈就出来了，不值。,来自订单,IP属地:江苏,,,杜甫草堂差评
旷野孤狼,铂金贵宾,1分,不佳,景色2,趣味1,性价比1,4月30日几千公里赶到杜甫草堂，买了门票，四川国际旅行社只收费不服务，景区也不管不问，非常差的体验，反映问题了也不予解决，在当下真是有损杜甫草堂景点、有损成都旅游形象，希望主管部门管一管！,,IP属地:安徽,,,杜甫草堂差评
gs****21,铂金贵宾,1分,不佳,景色5,趣味3,性价比1,杜甫草堂特别美，一步一景，休闲很好，可是我们携程上定的导游太差了，走的特别快，大五一人多，很多家庭带着孩子根本追不上，感觉整场就是忙于赶路，很多人提醒导游很多次都没用，导游一个很年轻的小姑娘，就忙于自己的流程，说话特别快，孩子都听不清。体验感太差了,来自订单,IP属地:北京,,,杜甫草堂差评
189****1090,铂金贵宾,2分,一般,景色4,趣味2,性价比3,这次五一去杜甫草堂和八年前去的感受完全不一样，这次全是人，什么景色都无法体验,来自订单,IP属地:四川,,,杜甫草堂差评
M31****2182,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,一点都不像个4A景区，不值这个价，而且标识太少，绕来绕去，没必要去。,来自订单,IP属地:四川,,,杜甫草堂差评
HsuHugo,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,一点意思都没有，去过全国60多座博物馆，这个是最拉胯的,来自订单,IP属地:四川,,,杜甫草堂差评
M51****9428,,1分,不佳,景色1,趣味1,性价比1,差评。工作人员服务态度太差,来自订单,IP属地:四川,,,杜甫草堂差评
旷野孤狼,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,"非常差评，态度极度恶劣！

携程购票，事前提醒假期人多要注意杜甫草堂订单，但是事中当地服务商不管不问，事后又撒谎说消费者游客迟到，推卸责任欺骗漠视消费者！",,IP属地:四川,,,杜甫草堂差评
_WB2****469,,1分,不佳,景色1,趣味1,性价比1,在门口等半天都没看到人！好不容易找到讲解员了没走几步又走散了，也没举个旗什么的！人确实很多，但是这个也确实什么都没听到！,来自订单,IP属地:四川,,,杜甫草堂差评
M42****955,铂金贵宾,1分,不佳,景色3,趣味1,性价比1,导游不行，好像是背书,来自订单,IP属地:四川,,,杜甫草堂差评
M48****895,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,导游讲的不好,来自订单,IP属地:四川,,,杜甫草堂差评
M42****0699,,1分,不佳,景色1,趣味1,性价比1,超级差评，从来没有差评过，我们一点四十到北门，时间订的下午两点，等工作人员 等到三点半才来，一直没有通知我们改地方，大太阳在门口晒起，刷身份证居然告诉没有买门票，对这次体验太差！太差！太差！,,IP属地:四川,,,杜甫草堂差评
_WeCh****98966,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,没啥意思。,来自订单,IP属地:云南,,,杜甫草堂差评
M29****8009,,2分,一般,景色5,趣味2,性价比2,有点无聊，就是一个主题公园，卖文创用品的店比景点多，说是杜甫草堂，但是屈原陆游苏轼等等都有，虽然不强制消费，但是确实不值门票钱，去掉杜甫的名字，就是一个风景好点的公园,来自订单,IP属地:四川,,,杜甫草堂差评
carolmiaomiao,钻石贵宾,1分,不佳,景色4,趣味2,性价比1,属于完全没有服务的景点类型，交400押金租了孩子小推车，景区对孩子很不友好，非常多台阶没有无障碍通道，在景区租了小推车还需要走台阶搬上搬下好辛苦！还小推车的时候收押金的工作人员下班了，交班的工作人员说不知道就是不给退，打了投诉电话最后才出来一个老头给退掉了，工作人员都是老年人，普通话也说不清楚，沟通起来累死了，耽误了我们至少半个小时时间，就非常离谱！！,来自订单,IP属地:四川,,,杜甫草堂差评
M29****4071,铂金贵宾,2分,一般,景色3,趣味2,性价比2,不值得去。,来自订单,IP属地:重庆,,,杜甫草堂差评
189****3669,钻石贵宾,1分,不佳,景色4,趣味3,性价比1,导游服务太差劲了，按约好的时间下午一点提前到的，讲解导游叫明*，结果找不到导游，给导游打电话问她在什么地方路怎么走但是导游态度极差，再打电话说是已经进景区了，这样的导游太不负责任，后来打电话干脆不接电话了，弄的我们自己在草堂景区里不知道哪里是哪里，感受极差，导游服务太差态度极其恶劣，在外面玩这么多次了一直在携程上订票，这次是门票加导游讲解的遇到态度这么差的导游还是头一次，按约定时间提前到的景区找不到导游打电话态度太差让自己找，后来直接不管了也没给讲解也找不到导游，打携程投诉电话要求退导游讲解费但从昨天到现在两天了还没解决好一直让等，希望尽快为了维护游客利益吧，信赖携程才一直在携程上订票的！,来自订单,IP属地:四川,,,杜甫草堂差评
路上的牧屿在飞哦,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,不明白这种景点为什么要收费，环境有点像广州的流花湖。,来自订单,IP属地:贵州,,,杜甫草堂差评
M23****5291,铂金贵宾,2分,一般,景色4,趣味3,性价比1,挺坑的，里面很小，没啥可看的。就是一个小公园而已，草堂早就是后来建的，票价也要50一人，逛了一下就出来了。,来自订单,IP属地:上海,,,杜甫草堂差评
M57****337,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,第一次写差评，过年导游很辛苦，但是购买的1.5小时讲解，实际没有一个小时。4点开始，等人等到4点十分，出发又发现有耳麦不响的调了十几分，中间又来了一家又调了很久耳麦，5点20就结束了。感觉没有必要专门买，门口扫讲解也可以。或者请园区导游。,来自订单,IP属地:四川,,,杜甫草堂差评
M49****0321,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,携程买的景点不认,来自订单,IP属地:四川,,,杜甫草堂差评
