user_detail_name,user_detail_tags_text,text,text 2,text 3,text 4,text 5,resource_date_text,content_wrap,iplocation,,,attraction_name
ela****ova,铂金贵宾,2分,一般,景色3,趣味2,性价比1,2024-08-22 发布点评,"为什么熊猫基地看不到熊猫？因为天气炎热，保安说超过二十六度??就进空调房了。因为是暑假期间，所以人非常多，隔着玻璃房看熊猫需要排队，尤其是太阳产房。
这次夏天周末成都city walk，一共看到十只大熊猫(7号别墅、太阳产房、月亮产房、熊猫会客厅)，吃竹子的两只和打架的三只挺可爱的，其他熊猫都在睡觉。
小熊猫很有活力，没想到它们爬树很溜，而且可以爬很高哟。
等以后有机会选一个天气凉爽的日子再二刷吧。",IP属地:上海,,,大熊猫基地差评
186****7379,,1分,不佳,景色3,趣味1,性价比1,2024-08-21 发布点评,夏天就别去了,IP属地:四川,,,大熊猫基地差评
陇梦行,黄金贵宾,2分,一般,景色2,趣味2,性价比2,2024-08-21 发布点评,熊猫太少，看熊猫成为花钱逛公园了，感觉不值得推荐，坐车也不好坐。,IP属地:四川,,,大熊猫基地差评
匿名用户,铂金贵宾,2分,一般,景色4,趣味2,性价比1,2024-08-21 发布点评,"周末千万别去，听劝！！！人超级无敌多，园区特别大，就算买了车票，基本等车都要半小时以上才能去下个点…我们走了一个点，实在太怕排队了，直接回去大门回家了。
听司机说，本地人都不怎么会来看的，都是游客…
熊猫都是隔着玻璃看，超多人一起看，而且熊猫都不怎么动…",IP属地:广东,,,大熊猫基地差评
匿名用户,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,2024-08-21 发布点评,破玩意值一块钱吗？要我花十几块钱买，买之前还看不到是什么图，去领的时候商家一个塑料袋里装一堆，极其廉价，还要走很远的路程，携程真的不考虑消费者的感受吗。,IP属地:湖北,,,大熊猫基地差评
冷月无声2048,铂金贵宾,2分,一般,景色4,趣味1,性价比2,2024-08-21 发布点评,基本就是一个研究基地。非常大，但是看不到啥东西，没有观赏性和趣味性。不如去动物园。,IP属地:安徽,,,大熊猫基地差评
M34****4613,,1分,不佳,景色1,趣味1,性价比1,2024-08-21 发布点评,第一次听说观光车无票，你接待不了这个多游客你就设置提前订票，限流。不要到了说没票。,IP属地:四川,,,大熊猫基地差评
匿名用户,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,2024-08-21 发布点评,这个门票十吊坠的套餐很坑人，没有提前告知吊坠要自己去南门外拿，现在都是从西门进西门出，如果出南门取就进不了，所以没拿到吊坠还浪费了时间。差评！,IP属地:四川,,,大熊猫基地差评
138****0101,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,2024-08-21 发布点评,暑假不建议去，如果不是陪小公主，否则不会夏天和这个暑假去下，实在是热而且人太多了，排队一两个小时进门，每一个馆都很多人，六万人看不到几只猫~又热又累，如果天气热，熊猫他们怕热不肯出来营业,IP属地:广东,,,大熊猫基地差评
匿名用户,黑钻贵宾,1分,不佳,景色1,趣味1,性价比1,2024-08-21 发布点评,一言难尽，真热，十点钟到的，人比猫多，热成狗。,IP属地:四川,,,大熊猫基地差评
匿名用户,黄金贵宾,2分,一般,景色2,趣味1,性价比1,2024-08-21 发布点评,根本看不到熊猫，白排几个小时的队,IP属地:四川,,,大熊猫基地差评
300****183,铂金贵宾,1分,不佳,景色3,趣味1,性价比1,2024-08-21 发布点评,因天气较热，排队等候观光车体验太差，建议学习下九寨沟，景区观光车效率太低，从西门始发乘的，一次上车周转到启动出发近5分钟，且一次只上两辆车，12-13人每次每辆，1000+人排队上车约1小时，上车验票原始，手工验票，整体效率低下。,IP属地:四川,,,大熊猫基地差评
_WeCh****506154,黄金贵宾,2分,一般,景色4,趣味2,性价比1,2024-08-20 发布点评,"别来，别来，别来，重要的事情说三遍
除非是真的对花花感兴趣，或者一定要来打卡一番，否则千万不要来这边凑热闹
人是真的多，真的非常非常多，不管是平时还是节假日，都是爆满人多，景区大，熊猫馆和熊猫馆之间路程远，看一个馆至少排队1小时
更推荐靠都江堰的两个熊猫馆，人很少，馆区之间离的很近，还可以近距离观赏熊猫。",IP属地:重庆,,,大熊猫基地差评
M36****200,黄金贵宾,1分,不佳,景色2,趣味1,性价比1,2024-08-20 发布点评,熊猫花花不出来上班，玻璃房也不给进，只让看什么视频；其他的，只看见了两只睡觉的熊猫，一只太阳房被迫营业的，还有两只不开屏的孔雀，和一只松鼠；一半的路程，就看了这六只动物，实在没勇气继续下去，赶紧逃出来看变脸。总体差评！,IP属地:四川,,,大熊猫基地差评
匿名用户,黄金贵宾,2分,一般,景色4,趣味3,性价比3,2024-08-20 发布点评,进去就看了个熊猫睡觉！,IP属地:山西,,,大熊猫基地差评
M28****997,,1分,不佳,景色3,趣味1,性价比2,2024-08-20 发布点评,今天天气热，室外没见到熊猫，室内见了几个。排队花了一个小时，参观却只有短短几秒。工作人员不停地说提前打开相机，拍照走人，不能停留。这属于最坑的景区。,IP属地:四川,,,大熊猫基地差评
_M13****6388,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,2024-08-20 发布点评,人多室外的熊猫一个没有看到，室内的排队半天。。。,IP属地:江苏,,,大熊猫基地差评
karolkbaby,铂金贵宾,2分,一般,景色3,趣味2,性价比2,2024-08-19 发布点评,我觉得在我们家这边动物园看的熊猫都比在那看的可爱，不建议去??，要去真的得一大早8点钟就到，不然就只看到一动不动熊猫真的没意思，花50都块钱看几只睡觉熊猫，大热天的，排队排可长队伍就看到睡觉熊猫2分钟，反正恼火??……,IP属地:广东,,,大熊猫基地差评
_WeCh****863903,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,2024-08-19 发布点评,上车点离出口很远，要走20分钟，不中暑不不可能，还不退款，差评。,IP属地:四川,,,大熊猫基地差评
139****4515,,1分,不佳,景色1,趣味1,性价比1,2024-08-19 发布点评,**景区，摆渡车排队等不到，打车出门还要走四五百米，看个熊猫只让几秒钟,IP属地:四川,,,大熊猫基地差评
匿名用户,铂金贵宾,1分,不佳,景色2,趣味1,性价比1,2024-08-19 发布点评,这是我来过管理最混乱的景区，保安站在树荫下，让游客自顾自的扎堆，拥挤。根本看不到维持秩序和分流措施，乘车体验更差，光管验票，上车随缘，有人下了你才能上，没人下了你就在太阳坡等着，也不管客流量是否高峰，每个乘车点我起步都是二十分钟等待，这样的景区管理团队，我觉得真的可有可无…,IP属地:四川,,,大熊猫基地差评
辉点,铂金贵宾,1分,不佳,景色3,趣味1,性价比1,2024-08-19 发布点评,可能是时间不对，看了个寂寞,IP属地:江西,,,大熊猫基地差评
川林妹儿,钻石贵宾,1分,不佳,景色1,趣味1,性价比1,2024-08-19 发布点评,园区很大，找不到好的路线和游玩方式，也没有得到任何说明和解释，白白来一趟，带着小朋友走了很多冤枉路，只是透过反光玻璃看了两眼熊猫，很遗憾。,IP属地:浙江,,,大熊猫基地差评
M43****2488,黄金贵宾,2分,一般,景色4,趣味2,性价比2,2024-08-19 发布点评,天热的时候慎入，熊猫不接客，屋里吹空调。,IP属地:河南,,,大熊猫基地差评
匡匡0123,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,2024-08-18 发布点评,暑假真的不要去，排队一个多小时，就看到两个睡觉的熊猫屁股，一分钟结束，根本没有熊猫出来营业,IP属地:重庆,,,大熊猫基地差评
_WeCh****626732,黄金贵宾,1分,不佳,景色5,趣味1,性价比1,2024-08-18 发布点评,看见三个猫，排队一个多小时，还不如去动物园,IP属地:安徽,,,大熊猫基地差评
M22****7051,黄金贵宾,1分,不佳,景色4,趣味1,性价比2,2024-08-18 发布点评,景区整体环境还是不错的，但是很难看到熊猫，转了一上午，上上下下，各种排队，一共看到了3只熊猫。,IP属地:陕西,,,大熊猫基地差评
Woohyuk_jin,钻石贵宾,1分,不佳,景色1,趣味1,性价比1,2024-08-18 发布点评,不建议买这个带东西的票，东西很次，,IP属地:四川,,,大熊猫基地差评
130****1888,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,2024-08-18 发布点评,哪有熊猫啊,IP属地:江苏,,,大熊猫基地差评
匿名用户,黄金贵宾,1分,不佳,景色5,趣味1,性价比1,2024-08-18 发布点评,带着三个孩子从河南跑来看熊猫。。结果今去。。只看到2个熊猫在睡觉。根本没熊猫看。郁闷。此行不值,IP属地:四川,,,大熊猫基地差评
320****298,黄金贵宾,1分,不佳,景色5,趣味1,性价比1,2024-08-18 发布点评,除了人就是人,IP属地:山西,,,大熊猫基地差评
匿名用户,铂金贵宾,2分,一般,景色3,趣味1,性价比3,2024-08-18 发布点评,"带孩子看熊猫去，总共只看到三只熊猫，且一只一屋，没有互动感。
熊猫繁殖馆，空空荡荡。
小熊猫活动馆，什么也没有。
孩子说，来这看了个寂寞。
想看动物，又好玩又有趣，推荐广州长隆（熊猫馆比成都这更好），珠海长隆。
园区非常大，竹子很多，但缺乏美感 没什么园林景观。
卖的东西无敌贵，千万别在里面买。",IP属地:福建,,,大熊猫基地差评
y2u2n24,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,2024-08-18 发布点评,一星都不想给，动物园都能看到的熊猫，跑到这一只都看不到，观光车要等一个小时，坑的很，本来不想来这，熊猫谷的上午票卖完了,IP属地:四川,,,大熊猫基地差评
M21****082,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,2024-08-18 发布点评,体验极差。不看花花。早上6点半赶车去走第一波，想省点时间。这个星星产房这边不放熊猫能不能提醒一下？ 这么多人站这里一个多小时就看一块冰。,IP属地:四川,,,大熊猫基地差评
M49****8506,黄金贵宾,1分,不佳,景色2,趣味1,性价比1,2024-08-18 发布点评,骗子一样，我买的三张票，最后只能进两个人，我还要再买一张票进去,IP属地:四川,,,大熊猫基地差评
Woohyuk_jin,钻石贵宾,1分,不佳,景色1,趣味1,性价比1,2024-08-17 发布点评,骗人的玩意儿，几块钱都不值，还得来回来去跑着换，,IP属地:四川,,,大熊猫基地差评
匿名用户,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,2024-08-17 发布点评,体验感非常不满意，不会有下一次，不要来不要来不要来不要来不要来，熊猫没看到几只，走得半死,IP属地:四川,,,大熊猫基地差评
M44****948,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,2024-08-17 发布点评,真的要给熊猫基地一个大大的差评，这么热的天景区游览车排队1个小时以上，如果不能保证游客的乘坐，可以不用出售这么多游览车的票。西区的植物未形成规模，完全在烈日的暴晒之下，完全打消了看熊猫的热情，成都之旅熊猫基地的观感是最差的。,IP属地:重庆,,,大熊猫基地差评
M23****678,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,2024-08-17 发布点评,**一样的景区，屈指可数的观光车，绝不开放的电梯的熊猫塔，全程绕路的园区，隔着一层玻璃的熊猫，这是我去过的最差的景区，毫无意思,IP属地:四川,,,大熊猫基地差评
匿名用户,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,2024-08-17 发布点评,**，花几十块钱给我一块钱买三个的冰箱贴和挂件,IP属地:四川,,,大熊猫基地差评
M31****0880,黄金贵宾,2分,一般,景色5,趣味2,性价比2,2024-08-17 发布点评,大熊猫一只也没看见,IP属地:四川,,,大熊猫基地差评
匿名用户,黄金贵宾,2分,一般,景色4,趣味2,性价比1,2024-08-16 发布点评,人多猫少，金拼运气，园内没有工作人员或语音导引。,IP属地:陕西,,,大熊猫基地差评
sunflower-xiang,铂金贵宾,2分,一般,景色2,趣味1,性价比1,2024-08-16 发布点评,熊猫基地太坑了，说天热，没有两只熊猫，就是过去逛个公园。景区观光车排队一小时以上，根本坐不了，后来退票了。南门到西门大概5公里，自己走路有点累。西门出来很难打车的。整体来说，非常差的景点。,IP属地:四川,,,大熊猫基地差评
匿名用户,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,2024-08-16 发布点评,就看到了一只熊猫，还不如当地动物园里看的好,IP属地:四川,,,大熊猫基地差评
M81****3734,黄金贵宾,1分,不佳,景色4,趣味1,性价比1,2024-08-16 发布点评,人太多了，熊猫没看见，全看到人头,IP属地:四川,,,大熊猫基地差评
美其尔,,2分,一般,景色3,趣味2,性价比2,2024-08-16 发布点评,不怎么样  标识牌也不清楚  走半天找不到地方  熊猫大部分也都在睡觉  体验感着实不佳,IP属地:青海,,,大熊猫基地差评
匿名用户,黄金贵宾,1分,不佳,景色1,趣味1,性价比4,2024-08-16 发布点评,排队两小时，观看30秒,IP属地:广西,,,大熊猫基地差评
300****114,铂金贵宾,2分,一般,景色5,趣味1,性价比3,2024-08-15 发布点评,暑假强烈不建议来看熊猫，26度以上熊猫是不会出来的，都在空调房里待着，排几个小时的队看几秒钟的熊猫屁股，不值不值很不值。早上六点起床，七点出发，八点到基地门口。十点从熊猫基地出来，。,IP属地:四川,,,大熊猫基地差评
匿名用户,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,2024-08-15 发布点评,**携程，送的东西在多多上一块钱三个，要我花10几块钱买，还要去指定地点拿。劝不要买这个送礼品的票，很坑。,IP属地:四川,,,大熊猫基地差评
敢爱敢拼,黄金贵宾,2分,一般,景色2,趣味2,性价比2,2024-08-15 发布点评,人太多了，而且要走很远的路,IP属地:陕西,,,大熊猫基地差评
匿名用户,黄金贵宾,2分,一般,景色4,趣味4,性价比3,2024-08-15 发布点评,人多，没看到几只熊猫,IP属地:四川,,,大熊猫基地差评
匿名用户,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,2024-08-15 发布点评,今天难得的凉快，但仍然一只大熊猫都没有看到，不得不怀疑这里真的有大熊猫吗！早上如果不能在开园前两小时去排队，就根本不可能看到大熊猫！,IP属地:四川,,,大熊猫基地差评
匿名用户,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,2024-08-15 发布点评,每年都出游，熊猫基地真的是最坑的一次，人多到爆，根本看不到看不到，性价比太低了，不值得，根本不值得，没有小熊猫，没有幼年喝奶的熊猫，根本看不到看不到，景区也不限流，别的城市景区都会限流的好吗？排队一小时看5秒钟，又热又闷人又多，卫生间排队排到怀疑人生，太坑了,IP属地:四川,,,大熊猫基地差评
匿名用户,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,2024-08-15 发布点评,熊猫都不动，人又多，服务又不好。完全不值得看,IP属地:福建,,,大熊猫基地差评
匿名用户,,1分,不佳,景色4,趣味1,性价比1,2024-08-15 发布点评,不是看熊猫，是找熊猫基地,IP属地:四川,,,大熊猫基地差评
M80****4341,铂金贵宾,1分,不佳,景色3,趣味1,性价比1,2024-08-15 发布点评,园区体验太差劲了，连小朋友看完都说今后不来了,IP属地:河南,,,大熊猫基地差评
_WeCh****963530,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,2024-08-14 发布点评,不推荐！完全就是欺骗,IP属地:四川,,,大熊猫基地差评
M42****519,黄金贵宾,1分,不佳,景色5,趣味3,性价比1,2024-08-14 发布点评,看不到熊猫，人比熊猫还多。大家不要再去了，不知道怎么组织的。,IP属地:贵州,,,大熊猫基地差评
海盗也光荣,铂金贵宾,1分,不佳,景色4,趣味1,性价比1,2024-08-14 发布点评,观光车排队时间太长，至少排队一个半小时。参观体验极差。,IP属地:辽宁,,,大熊猫基地差评
匿名用户,铂金贵宾,2分,一般,景色4,趣味3,性价比3,2024-08-14 发布点评,人太多太多了，真不建议暑期来，什么都看不到。全部是人，挤着往前走。花花别说屁股都看不到，跟前都不想过去了，就待了不到半小时娃就说回酒店了。,IP属地:四川,,,大熊猫基地差评
瞌睡虫明,钻石贵宾,2分,一般,景色4,趣味2,性价比2,2024-08-13 发布点评,这次体验不好，人多，到处排队，工作人员指路也不明确，走了很多冤枉路，但没看到多少大熊猫。,IP属地:四川,,,大熊猫基地差评
匿名用户,,1分,不佳,景色1,趣味1,性价比1,2024-08-13 发布点评,差差差！没来的千万别来，景区管理太差！大热天的停车落客让你走2公里，明明门口大把地方可以停车，偏让人走路。景区里面也是，看一只熊猫也要走上几公里，带老人小孩的千万别来！,IP属地:四川,,,大熊猫基地差评
_WeCh****20753,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,2024-08-13 发布点评,给钱都不来的地方！早上7点就在门口等了，就为看个熊猫屁股，体验感太差了，真心说，大家看到评论无论我如何都不要来了！一定听劝！,IP属地:四川,,,大熊猫基地差评
_CFT01****5294604,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,2024-08-13 发布点评,一直熊猫都看不了，号称夏天热，可以直接停售了,IP属地:四川,,,大熊猫基地差评
匿名用户,铂金贵宾,1分,不佳,景色2,趣味1,性价比1,2024-08-13 发布点评,都指着花花去的，花钱就是看花花，一个熊猫基地，就两只熊猫，不放出来，是不是也应该提前通告呀，什么通知都没有，让人傻傻排队几小时，差评。,IP属地:四川,,,大熊猫基地差评
138****2991,黄金贵宾,2分,一般,景色4,趣味2,性价比2,2024-08-12 发布点评,信息描述不准确,IP属地:四川,,,大熊猫基地差评
zindabad,黄金贵宾,2分,一般,景色4,趣味1,性价比1,2024-08-12 发布点评,买下午场的票，基本上看到活动的熊猫！花花根本就没出来。虽门票不算贵，但是感觉钱花的很不值??????,IP属地:四川,,,大熊猫基地差评
匿名用户,黄金贵宾,2分,一般,景色4,趣味2,性价比1,2024-08-12 发布点评,观光车票一早上就卖完了，酷暑下走路游览十分艰难，不建议出行。一定要备好水和遮阳装备，景区内价格很贵。熊猫馆内的多媒体介绍服务欠佳。,IP属地:湖北,,,大熊猫基地差评
米旺的妈咪,黄金贵宾,1分,不佳,景色4,趣味3,性价比1,2024-08-12 发布点评,这张票根本就是用女儿身份证多拍一张了，我一个孩子需要使用两张票吗？根本没有使用，居然也不退票，找了客服也不退……做事这么死板硬套……简直差，差，差……每天那么多客流量，也不至于差这点钱咯……送你钱买药吃吧。,IP属地:湖南,,,大熊猫基地差评
匿名用户,,1分,不佳,景色1,趣味1,性价比1,2024-08-12 发布点评,e?x到极点,IP属地:四川,,,大熊猫基地差评
M12****558,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,2024-08-12 发布点评,差，差，差，不值得去，服务极差，观光效果极差，排队1小时都看不到熊猫，路线规划极差，一直在绕圈圈，,IP属地:四川,,,大熊猫基地差评
_WeCh****970976,钻石贵宾,1分,不佳,景色4,趣味1,性价比1,2024-08-12 发布点评,大熊猫一只没看到  全是人   天热全在室内也看不到啊,IP属地:四川,,,大熊猫基地差评
_WeCh****795158,黄金贵宾,2分,一般,景色3,趣味2,性价比3,2024-08-12 发布点评,见不到几只熊猫！掏了门票钱，感觉没多大意思，性价比比较差，不建议去。,IP属地:甘肃,,,大熊猫基地差评
匿名用户,黄金贵宾,2分,一般,景色1,趣味1,性价比2,2024-08-12 发布点评,早上10点进园的，排队就看到一个7号别墅三两个熊猫在睡觉，里面粪便满地脏兮兮的。其它区域都没看到一只熊猫。这地方非常坑，不会再来了,IP属地:四川,,,大熊猫基地差评
135****5995,钻石贵宾,2分,一般,景色2,趣味2,性价比1,2024-08-12 发布点评,南门口会有很多骗子 说是可以带你走快速通道省2个小时排队时间，两个人100元，实际是用三蹦子带你去西门，因为西门不用排队，根本不是什么快速通道，保安就在旁边站着 看着这些人行骗 啥也不管 熟视无睹 肯定是被收买了。整个公园治理混乱，毫无秩序，差评。很少写评论，这次主要是希望后面的人不要再上当。,IP属地:四川,,,大熊猫基地差评
匿名用户,,1分,不佳,景色3,趣味1,性价比2,2024-08-11 发布点评,人多，人多，人多，人很多，特别是什么熊猫时空什么的，很没意思,IP属地:四川,,,大熊猫基地差评
唐晓东,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,2024-08-11 发布点评,"我全家连老人带小孩六个人，走了四个半小时，加一起也没看到六只大熊猫！
既然大熊猫不出门（说是气温超过26度，大熊猫就要回屋里吹空调休息了！），卖那么多票干嘛呢？网上订票是不是应该有个说明啊！成都这天一大早起来就不止26度了！还有成群结队的保安组织游客往里走！电瓶车票还售罄（返程的电瓶车乘降点等车的人山人海）！这景区就是圈钱的，没有一点点值得推荐的地方！不推荐大家来，反正暑期来是一点意思没有",IP属地:四川,,,大熊猫基地差评
M31****026,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,2024-08-11 发布点评,非常不推荐。一只熊猫也没看到，就当逛公园了,IP属地:重庆,,,大熊猫基地差评
匿名用户,铂金贵宾,2分,一般,景色5,趣味2,性价比3,2024-08-11 发布点评,天热，熊猫都不在户外活动，里面的看不到,IP属地:四川,,,大熊猫基地差评
匿名用户,,1分,不佳,景色1,趣味1,性价比1,2024-08-11 发布点评,顶着烈日排了一个人小时的队看了一眼在睡觉的熊猫屁股，保安态度非常不好一直吼不要停留快走快走（排队一小时看熊猫三秒钟）里面都是空的太坑了????,IP属地:四川,,,大熊猫基地差评
M37****396,黄金贵宾,2分,一般,景色1,趣味1,性价比1,2024-08-11 发布点评,人太多，看熊猫全凭运气，不如雅安碧峰峡,IP属地:四川,,,大熊猫基地差评
185****7661,,1分,不佳,景色1,趣味1,性价比1,2024-08-11 发布点评,什么也看不见，没提前告知，还不如去熊猫谷,IP属地:贵州,,,大熊猫基地差评
137****8552,,1分,不佳,景色1,趣味1,性价比1,2024-08-11 发布点评,"夏天千万别去，超过26度熊猫都是关在里面不出来的，只在产妇排队半天看到两只已经长大的熊猫。暴走几公里，去了个寂寞!
而且门口都是一堆卖一样东西的店铺，非常商业化，而且混乱，雨后门口的路泥泞不堪。",IP属地:重庆,,,大熊猫基地差评
M26****9578,黄金贵宾,2分,一般,景色2,趣味2,性价比2,2024-08-11 发布点评,旅游高峰时段人多猫少，性价比不高，还是去都江堰的熊猫谷更划算一点,IP属地:四川,,,大熊猫基地差评
匿名用户,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,2024-08-10 发布点评,非常差，最早一批入园，结果一只熊猫都看不到，必须要等到9点，熊猫才会陆续开始营业，真不知道这么早开门干嘛，被网上的攻略骗了，夏天根本不用太早去，熊猫都在室内待着凉空调，室外根本不会有。,IP属地:广东,,,大熊猫基地差评
M27****9089,黄金贵宾,1分,不佳,景色3,趣味1,性价比1,2024-08-10 发布点评,我们走了2小时，只看到一些竹子，再就是看了5秒的室内大熊猫.都不如动物园看的动物多，如果只能看到这些，名字起错了，应该改为竹子园，体验感极差，极差，不建议来这个地方。花着钱遭着罪，啥也没看着。,IP属地:四川,,,大熊猫基地差评
匿名用户,黄金贵宾,2分,一般,景色2,趣味2,性价比2,2024-08-10 发布点评,就是一个坑，热天下午不要去（啥都看不到），观光车不要坐（基本没意义）！,IP属地:四川,,,大熊猫基地差评
M42****212,铂金贵宾,1分,不佳,景色4,趣味1,性价比1,2024-08-10 发布点评,超大的熊猫主题公园更符合这个地方，没有服务没有服务！！管理不合理导致人等车，车等人。场馆之间离的非常远，观光车站点离场馆也远，熊猫数量多，但是没几个上班！！总之不要去。,IP属地:四川,,,大熊猫基地差评
媛媛,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,2024-08-10 发布点评,人太多了，不适合这个时候去，带孩子去太遭罪，看不见几只大熊猫,IP属地:辽宁,,,大熊猫基地差评
138****1920,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,2024-08-10 发布点评,熊猫都休息看不到，不如去动物园还便宜，不行。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。,IP属地:浙江,,,大熊猫基地差评
d39****83,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,2024-08-09 发布点评,夏天不要去，外面看不到一只熊猫，产房里面排队2小时起，看5分钟，衣服热得湿透完,IP属地:四川,,,大熊猫基地差评
M32****265,钻石贵宾,1分,不佳,景色4,趣味2,性价比2,2024-08-09 发布点评,大熊猫没几个，全是卖大熊猫东西的，再不就是人头，没什么性价比,IP属地:四川,,,大熊猫基地差评
M50****4793,黄金贵宾,2分,一般,景色2,趣味2,性价比2,2024-08-09 发布点评,观光车太少，人太多，体验感不好。,IP属地:宁夏,,,大熊猫基地差评
