user_detail_name,user_detail_tags_text,text,text 2,text 3,text 4,text 5,content_wrap,from,iplocation,,,attraction_name
M34****1823,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,春节期间活动丰富，环境优美，很好！,来自订单,IP属地:四川,,,杜甫草堂好评
捉水母,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,非常值得去，文化输出和环境都没得说,来自订单,IP属地:甘肃,,,杜甫草堂好评
拿铁馥瑞白,钻石贵宾,4分,满意,景色4,趣味3,性价比2,期望过高了，环境很好，但是主题特色不突出。找了半天咖啡厅，工作人员也不知道在哪里。人很多，都集中在文创区，和茅屋，停车场疏导也不是很顺畅,来自订单,IP属地:四川,,,杜甫草堂好评
M43****177,黄金贵宾,5分,超棒,景色5,趣味4,性价比5,可以逛逛。,来自订单,IP属地:广东,,,杜甫草堂好评
王辉,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,值得一看，要讲解。,来自订单,IP属地:四川,,,杜甫草堂好评
匿名用户,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,值得去游览,来自订单,IP属地:四川,,,杜甫草堂好评
米兔家的猫,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,购票体验很好，很不错。,来自订单,IP属地:四川,,,杜甫草堂好评
爱德华爵士来自贵族,,5分,超棒,景色5,趣味5,性价比5,确实还不错的感受,来自订单,IP属地:重庆,,,杜甫草堂好评
匿名用户,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,园内很漂亮，环境很好，让人感觉很舒服，很放松。,来自订单,IP属地:四川,,,杜甫草堂好评
M45****293,,5分,超棒,景色5,趣味5,性价比5,幽静～有感染力,来自订单,IP属地:内蒙古,,,杜甫草堂好评
匿名用户,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,带小朋友游玩，学习历史文人事迹。建议请讲解员参观，效果会更好。周边美食丰富。,来自订单,IP属地:广东,,,杜甫草堂好评
M50****3323,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,能让*****来参观的地方，你们说有没有历史，有没有内涵，成都第一站就来这里，果真没让我们失望,来自订单,IP属地:四川,,,杜甫草堂好评
M51****5918,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,景色很美，公园很大一片，游览路线明确,来自订单,IP属地:陕西,,,杜甫草堂好评
M27****8931,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,小段老师讲的非常非常好，真的看出用心良苦，我家孩子10岁，非常喜欢，我看有6岁的孩子听的也津津有味，对杜甫有了新的认识，强烈推荐特别适合亲子强推,来自订单,IP属地:四川,,,杜甫草堂好评
匿名用户,,5分,超棒,景色5,趣味5,性价比5,值得推荐，孩子可以来看看,来自订单,IP属地:四川,,,杜甫草堂好评
M49****5284,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,环境舒适，不错。,来自订单,IP属地:湖南,,,杜甫草堂好评
M49****5284,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,值得去。。,来自订单,IP属地:湖南,,,杜甫草堂好评
SYN~PIOU,钻石贵宾,5分,超棒,景色5,趣味5,性价比5,历史文化悠久，环境优美,来自订单,IP属地:青海,,,杜甫草堂好评
M23****804,铂金贵宾,5分,超棒,景色5,趣味4,性价比4,一定要有解说 要不实在看不出啥东西 现场找了讲解员 大概一个小时 把杜甫简要介绍了一下 虽然不算很细致 但整体还不错,来自订单,IP属地:上海,,,杜甫草堂好评
_WeCh****992251,,5分,超棒,景色5,趣味5,性价比5,客流今日尚可，绿竹红梅掩映茅屋，碧水清波倒影草堂，成都必打卡的景点之一。感谢贺贺导游的精彩讲解，出口成章，杜甫生平、名句娓娓道来，为孩子上了生动一课。三分看七分听，如果只是走马观花看一下，可能真的感觉不出这个景点的意义，而且贺贺老师专业讲解和旁边其他讲解很不一样，不亏是文学系专业，此行非常值得！,来自订单,IP属地:四川,,,杜甫草堂好评
M13****938,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,非常好 小汪和小杨服务也非常好,来自订单,IP属地:四川,,,杜甫草堂好评
钟一辈子,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,有教育意义，值得带孩子去了解。配个讲解会更好些,来自订单,IP属地:重庆,,,杜甫草堂好评
钟一辈子,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,值得一看，孩子很喜欢，见到熟悉私人的雕塑,来自订单,IP属地:重庆,,,杜甫草堂好评
_WeCh****383745,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,非常值得一起,来自订单,IP属地:四川,,,杜甫草堂好评
M52****194,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,带孩子去参观建议找一个专业的讲解，不然就像逛公园，感谢平台推荐的王老师，讲解的特别专业,来自订单,IP属地:四川,,,杜甫草堂好评
M52****793,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,了解了一定的历史,来自订单,IP属地:安徽,,,杜甫草堂好评
鼓浪凌云,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,人好多，主要是带孩子熟悉唐诗,来自订单,IP属地:福建,,,杜甫草堂好评
呜啦啦啦噜,黄金贵宾,4分,满意,景色5,趣味5,性价比3,吐槽所有景点的讲解（不管是不是官方的），他们总是到这队把展品围着，其他人根本挤不进去，非得等他讲完才能看，很讨厌。,来自订单,IP属地:陕西,,,杜甫草堂好评
匿名用户,,5分,超棒,景色5,趣味4,性价比4,环境清雅幽静，带着孩子可以了解历史和唐诗宋词的知识，喝茶小憩，文创产品也很有创意，买了很多，整体非常舒心，值得去，这次匆忙没逛多久，下次去成都可能会二刷。,来自订单,IP属地:广东,,,杜甫草堂好评
_CFT01****1248267,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,整体不错，到成都值得一看,来自订单,IP属地:四川,,,杜甫草堂好评
M51****8885,铂金贵宾,5分,超棒,景色5,趣味4,性价比5,园内景色优美，很清幽，值得一去,来自订单,IP属地:广东,,,杜甫草堂好评
匿名用户,铂金贵宾,4分,满意,景色5,趣味4,性价比4,环境景色不错,来自订单,IP属地:四川,,,杜甫草堂好评
M23****3734,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,很不错值得推荐,来自订单,IP属地:黑龙江,,,杜甫草堂好评
M86****1683,,5分,超棒,景色5,趣味5,性价比5,非常不错，实现了小时候的愿望，还买了一个挂件纪念一下,来自订单,IP属地:甘肃,,,杜甫草堂好评
118****806,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,梅花开了，很香。很美,来自订单,IP属地:四川,,,杜甫草堂好评
136****9101,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,挺好玩的，成都真是到处美食～,来自订单,IP属地:北京,,,杜甫草堂好评
米儿可,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,文化厚重，深感自己浅薄，需要学习的东西太多了！,来自订单,IP属地:四川,,,杜甫草堂好评
M38****4510,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,还行吧就是人太多了 有点无聊,来自订单,IP属地:四川,,,杜甫草堂好评
爱流浪的老马,钻石贵宾,5分,超棒,景色5,趣味5,性价比5,去过很多次 好地方,来自订单,IP属地:重庆,,,杜甫草堂好评
匿名用户,,5分,超棒,景色5,趣味5,性价比5,环境优美，空气清新，上午早点去游人较少,来自订单,IP属地:四川,,,杜甫草堂好评
亮哥来打卡,,5分,超棒,景色5,趣味5,性价比5,"成都杜甫草堂-追忆诗圣足迹

成都，这座充满魅力的历史文化名城，孕育出无数瑰宝，杜甫草堂便是其中一颗璀璨的明珠。?????

它宛如一部立体的史书，静静诉说着诗圣杜甫的故事，吸引着四方游客前来探寻。??

草堂概况	??
杜甫草堂占地广袤，建筑风格古朴典雅，融合了传统园林之美。????

这里的一草一木、一砖一瓦都散发着浓厚的文化气息，??既是对杜甫的缅怀与纪念，更是中国古代诗歌文化与园林??艺术完美结合的典范。

漫步其中，仿佛能看到杜甫在此吟诗赋词、忧国忧民的身影。????

相传公元 759 年的冬天，为避“安史之乱”，杜甫携家带口，从陇右入蜀。

在亲友的帮助下，于成都西郊那风景如画的浣花溪畔，一座茅屋拔地而起，“成都草堂”就此落成。??

在这里，杜甫的诗歌创作大多洋溢着田园的气息，《堂成》《江村》《春夜喜雨》等诗篇犹如一幅幅清新的田园画卷，??展现在我们眼前。

而《茅屋为秋风所破歌》《恨别》《病桔》《枯棕》等作品，则以其深刻的现实主义笔触，触动着人们的心灵，成为不朽之作。????

当我们来到草堂的正门，一条波光粼粼??的河流环流而过，这便是杜甫诗中屡屡提及的浣花溪。????

??关于“浣花溪”这诗意名字的由来，还有着一段动人心弦的故事。??

相传，唐朝时有一位姓任的姑娘居住在溪边，她不仅容貌美丽，更有一颗善良的心。一日，她在溪边洗衣时，遇到一位浑身疮痍的和尚，旁人皆避之不及，唯有她毫不避让。??????

和尚脱下沾满脓血的袈裟请她浣洗，任姑娘欣然应允。神奇的是，袈裟一入水，满溪瞬间绽放出朵朵莲花，再看那和尚，却已消失得无影无踪。人们惊叹不已，从此便将这条河命名为浣花溪。??????

浣花溪在唐代江阔水深，能行大舟，其畔风光旖旎。????

杜甫的《绝句》生动地描绘了这一美景:
“两个黄鹏鸣翠柳，一行白鹭上青天。窗含西岭千秋雪，门泊东吴万里船。”??正门匾额“草堂”二字，乃是清代康熙皇帝的第十七子、雍正皇帝的弟弟果亲王所书，笔力苍劲，韵味悠长。??????",,IP属地:浙江,,,杜甫草堂好评
Tom_Sun,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,非常喜欢有历史意义,来自订单,IP属地:重庆,,,杜甫草堂好评
匿名用户,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,宁静、致远！推荐讲解！,来自订单,IP属地:四川,,,杜甫草堂好评
poohson,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,环境幽美，值得静心游,来自订单,IP属地:江苏,,,杜甫草堂好评
Anchor137,,5分,超棒,景色5,趣味5,性价比5,goodgoodgood,来自订单,IP属地:辽宁,,,杜甫草堂好评
_WeCh****58634,钻石贵宾,5分,超棒,景色5,趣味5,性价比5,杜甫草堂是个精致的园林 充满人文气息 值得再次去 是这次成都游中的一大惊喜,来自订单,IP属地:上海,,,杜甫草堂好评
匿名用户,,5分,超棒,景色5,趣味5,性价比5,好好好好好太好了哈哈哈,来自订单,IP属地:四川,,,杜甫草堂好评
135****3796,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,老师讲的很棒,来自订单,IP属地:山东,,,杜甫草堂好评
蒋旭华,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,杜甫草堂不虚此行。虽然草堂是个人造景点，但是伟大诗人的精神世界还是深深感染了我。当然，草堂公园也是下了功夫的。竹林、兰园的景色非常优美。适合亲朋好友午后打发时间。,来自订单,IP属地:四川,,,杜甫草堂好评
138****4225,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,非常值得一去，杜甫草堂不在于古迹，因为没有古迹，但是很安静，园林很漂亮，墙外住的都是非常大户人家，所以杜甫草堂的环境差得了吗,来自订单,IP属地:北京,,,杜甫草堂好评
大唐西域英雄,钻石贵宾,5分,超棒,景色5,趣味5,性价比5,杜甫草堂环境安静优雅，草木茂盛，竹子很多，梅花有很多正在开花，还有很多好看的盆景，池塘小桥流水相得益彰，有个很大的草堂图书馆可以免费看书，里面的环境很好，是个休闲游玩的好地方。,来自订单,IP属地:北京,,,杜甫草堂好评
M16****175,钻石贵宾,4分,满意,景色5,趣味4,性价比4,环境不错，趣味一般。,来自订单,IP属地:广东,,,杜甫草堂好评
旅途中的LLM,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,成都人们好客，抢到了春节免票，玩的非常满意,来自订单,IP属地:四川,,,杜甫草堂好评
寒假,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,灯会很壮观,来自订单,IP属地:四川,,,杜甫草堂好评
M39****6978,钻石贵宾,5分,超棒,景色5,趣味5,性价比5,植物很棒，人略多,来自订单,IP属地:四川,,,杜甫草堂好评
M34****144,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,很不错的小景区,来自订单,IP属地:辽宁,,,杜甫草堂好评
M25****0358,,5分,超棒,景色5,趣味5,性价比5,春节期间免费 真香～,来自订单,IP属地:四川,,,杜甫草堂好评
koeymoon,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,下午到达，人很多，但环境很好,来自订单,IP属地:四川,,,杜甫草堂好评
匿名用户,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,超级棒的，很不错,来自订单,IP属地:四川,,,杜甫草堂好评
匿名用户,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,里面环境很不错，可以逛一天,来自订单,IP属地:山东,,,杜甫草堂好评
M28****6777,,5分,超棒,景色5,趣味5,性价比5,特别好特别有意境,来自订单,IP属地:四川,,,杜甫草堂好评
M35****7568,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,听着讲解，仿佛看到了杜甫旅居于此的种种,来自订单,IP属地:四川,,,杜甫草堂好评
匿名用户,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,环境好，人文气息浓郁,来自订单,IP属地:福建,,,杜甫草堂好评
320****611,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,讲解清晰 故事很多,来自订单,IP属地:四川,,,杜甫草堂好评
139****3742,黄金贵宾,4分,满意,景色5,趣味5,性价比4,这个地方虽不大 一定要去 雨中的草堂更美,来自订单,IP属地:北京,,,杜甫草堂好评
ou****8,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,第一次去。整体不錯。家人拍了几张照片。春节后再找时间朋友一起起去看一下,来自订单,IP属地:四川,,,杜甫草堂好评
LeaderJ,黑钻贵宾,5分,超棒,景色5,趣味5,性价比5,不错，值得一去,来自订单,IP属地:四川,,,杜甫草堂好评
_YX1****313,铂金贵宾,5分,超棒,景色5,趣味4,性价比5,小朋友的打卡点，附近的四川博物馆也值得一去,来自订单,IP属地:四川,,,杜甫草堂好评
m34****9918,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,体验感极好??????,来自订单,IP属地:广东,,,杜甫草堂好评
E13****33,铂金贵宾,4分,满意,景色5,趣味5,性价比4,丁讲解满腹诗书，带着孩子背诗，孩子很爱听,来自订单,IP属地:天津,,,杜甫草堂好评
139****5770,,5分,超棒,景色5,趣味5,性价比5,很值得看的景点，园内的专业讲解非常详尽的介绍，让我们对诗圣的生平有了更深刻的了解。很适合带老人溜达的一个景点，基本都是平地，没什么台阶。,来自订单,IP属地:四川,,,杜甫草堂好评
玉米须,钻石贵宾,5分,超棒,景色5,趣味5,性价比5,景点非常经典，非常好,来自订单,IP属地:浙江,,,杜甫草堂好评
M41****364,,5分,超棒,景色5,趣味5,性价比5,江南园林风格，景区内的工作人员很好，刚进去被野导游缠着不放，官方的工作人员直接把野导游赶走，之后租借景点的电子讲解，慢慢的把整个景点逛完。学中文的，对这些挺感兴趣的，呆在里面植被丰富，空气很舒服。,来自订单,IP属地:重庆,,,杜甫草堂好评
M32****105,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,杜甫草堂是大诗人杜甫在安史之乱爆发之后旅居成都时的临时居住之所，虽然屡经战乱焚毁，但是现在却已经发展成为川西文旅圣地。著名的诗句窗含西岭千秋雪，门泊东吴万里船就是方面杜甫居住此地时创作。,来自订单,IP属地:四川,,,杜甫草堂好评
水升云起069,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,环境很优美，服务很周到，景点设置相得益彰??????,来自订单,IP属地:山东,,,杜甫草堂好评
华小羊,,5分,超棒,景色5,趣味5,性价比5,"杜甫草堂庭院深深，竹群环绕，听馆内讲解员的解说能学到很多历史知识。
携程购买景区门票很方便，已经习惯了在携程买景区门票，订机票和酒店，感觉非常满意！五星好评！",来自订单,IP属地:上海,,,杜甫草堂好评
匿名用户,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,入园快速。院内顽石、苔痕、翠竹、青淼、腊梅交相呼应，相互成就。用心点缀过的红灯笼在古朴厚重的底蕴之中增添了些许节庆气氛。穿越古今，致敬伟大诗人的好去处。,来自订单,IP属地:四川,,,杜甫草堂好评
马小桃Leo,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,强烈推荐值得去,来自订单,IP属地:吉林,,,杜甫草堂好评
蒙绍李渊,,5分,超棒,景色5,趣味5,性价比5,"好有意境的园林设计
春节前来的，满园的梅花：粉的，黄的，白的，红的俏满枝头。
游玩了杜甫草堂，爱上了成都这个城市。",来自订单,IP属地:四川,,,杜甫草堂好评
M86****9411,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,很好，很棒。,来自订单,IP属地:四川,,,杜甫草堂好评
匿名用户,铂金贵宾,4分,满意,景色5,趣味4,性价比3,环境非常不错,来自订单,IP属地:北京,,,杜甫草堂好评
喵星人灬,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,没事溜达溜达还不错,来自订单,IP属地:陕西,,,杜甫草堂好评
匿名用户,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,学习古人的生活历程 很多领导人都去过 感受古代伟大诗人的气魄,来自订单,IP属地:海南,,,杜甫草堂好评
M52****6973,,5分,超棒,景色5,趣味5,性价比5,很有趣味值得来，带小朋友感受很好,来自订单,IP属地:陕西,,,杜甫草堂好评
M54****023,铂金贵宾,4分,满意,景色4,趣味4,性价比4,进入杜甫草堂，我深感受到诗圣忧国忧民之情，历史的深淀，文化的厚重，令人敬仰,来自订单,IP属地:四川,,,杜甫草堂好评
M50****1285,,4分,满意,景色5,趣味5,性价比4,这里景色怡人，各种盆栽多种多样。有许多诗文。充满古韵，让人感觉杜甫就在眼前。,来自订单,IP属地:四川,,,杜甫草堂好评
赵寻Nancy,,5分,超棒,景色5,趣味5,性价比5,风景不错，梅花很多，香气扑鼻，很多地方都翻新了，文化气息浓厚，文创不错，,来自订单,IP属地:四川,,,杜甫草堂好评
M29****5763,,5分,超棒,景色5,趣味4,性价比4,还可以吧，来成都感受一下，园林景观和绿植生态很不错，红墙池塘还挺出片，清静自然，历史韵味，开启一场穿越时光诗意之旅，古朴宁静，满溢墨香,来自订单,IP属地:云南,,,杜甫草堂好评
_CFT01****0618594,钻石贵宾,5分,超棒,景色5,趣味5,性价比5,杜甫草堂非常值得来，环境清幽，戴导游讲解的很细致很专业，此行收获满满！,来自订单,IP属地:四川,,,杜甫草堂好评
劲叶,铂金贵宾,4分,满意,景色4,趣味3,性价比4,园子很大，植物景观挺好的，就是一个大公园吧。真的对诗圣热爱的就去吧，看热闹不值得。,来自订单,IP属地:广东,,,杜甫草堂好评
M26****8246,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,非常的满意,来自订单,IP属地:河北,,,杜甫草堂好评
M22****2052,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,不错，陪小朋友来完成作业,来自订单,IP属地:四川,,,杜甫草堂好评
匿名用户,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,里面挺大的，,来自订单,IP属地:新疆,,,杜甫草堂好评
匿名用户,,5分,超棒,景色5,趣味5,性价比5,杜甫草堂，静谧雅致，仿佛穿越回唐代，感受诗圣伟大的家国情怀和波澜壮阔的历史。园林布局精巧，古迹与文化交织，是品味历史、享受宁静的好去处。,来自订单,IP属地:云南,,,杜甫草堂好评
M30****8196,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,环境优美，有古人风范，值得一去,来自订单,IP属地:江苏,,,杜甫草堂好评
勒德纳吉,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,好地方，文化之旅,来自订单,IP属地:四川,,,杜甫草堂好评
M51****9441,黄金贵宾,4分,满意,景色4,趣味2,性价比3,我暑假去，人挺多，跟寻常公园差别不大，就是有故事,来自订单,IP属地:河南,,,杜甫草堂好评
M32****206,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,"里面景色怡人，诗情画意。
带小朋友去游玩非常合适。",来自订单,IP属地:四川,,,杜甫草堂好评
匿名用户,钻石贵宾,4分,满意,景色5,趣味4,性价比4,园子还是挺大的，环境优美、文化气息浓厚，适合年龄外十多岁的小朋友去体验游玩，太小的孩子沉不下心情仔细浏览，且很多诗词内容也理解不了。,来自订单,IP属地:浙江,,,杜甫草堂好评
M42****896,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,好好好好好好,来自订单,IP属地:北京,,,杜甫草堂好评
曼英布莱克,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,初到游客领下讲解，后期游玩随心,来自订单,IP属地:四川,,,杜甫草堂好评
_WeCh****64867,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,"特别好 环境优美 
特别好 植物多样
特别好 空气清新
特别好 小吃众多
特别好 名胜古迹
特别好 交通方便
特别好 记忆犹新
特别好 流连忘返",来自订单,IP属地:北京,,,杜甫草堂好评
匿名用户,钻石贵宾,5分,超棒,景色5,趣味5,性价比5,官方导游不太好约到，需要等待。看网上说南门有导游，去了才发现，正门导游更多,来自订单,IP属地:北京,,,杜甫草堂好评
dann****boy,钻石贵宾,5分,超棒,景色5,趣味5,性价比5,方便 快捷 冬天的腊梅很美,来自订单,IP属地:四川,,,杜甫草堂好评
匿名用户,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,文化底蕴深厚，环境优美，导游讲解的很全面,来自订单,IP属地:安徽,,,杜甫草堂好评
匿名用户,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,很凉快，很舒服，值得再去,来自订单,IP属地:四川,,,杜甫草堂好评
320****914,,5分,超棒,景色5,趣味5,性价比5,不错，值得一去！特别是带小朋友去！,来自订单,IP属地:陕西,,,杜甫草堂好评
M23****8935,,5分,超棒,景色5,趣味5,性价比5,值得一去哦,来自订单,IP属地:北京,,,杜甫草堂好评
匿名用户,钻石贵宾,5分,超棒,景色5,趣味5,性价比5,非常值得一来,来自订单,IP属地:上海,,,杜甫草堂好评
小小的麻烦,,5分,超棒,景色5,趣味5,性价比5,很不错，梅花你很好看,来自订单,IP属地:青海,,,杜甫草堂好评
M70****3695,,5分,超棒,景色5,趣味5,性价比5,早就想来了呀！,来自订单,IP属地:四川,,,杜甫草堂好评
159****7130,,5分,超棒,景色5,趣味5,性价比5,随手一拍，都是大片,来自订单,IP属地:吉林,,,杜甫草堂好评
159****8896,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,订票方便。,来自订单,IP属地:四川,,,杜甫草堂好评
不吃饭的小萝卜,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,可以一去，大卡,来自订单,IP属地:山东,,,杜甫草堂好评
木小萱,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,挺美的，受益匪浅,来自订单,IP属地:云南,,,杜甫草堂好评
whulai,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,很不错，也很方便，人文风景也不错,来自订单,IP属地:四川,,,杜甫草堂好评
300****784,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,非常不错啊,来自订单,IP属地:新疆,,,杜甫草堂好评
320****314,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,"停车费很合理。
不过旁边的阿姨 卖凉皮的1份15元，豆花一份12元，有小贵。我没问价格就叫了几份，如果价格合理一点儿，估计买的人会更多。",来自订单,IP属地:陕西,,,杜甫草堂好评
觅南美,铂金贵宾,4分,满意,景色4,趣味1,性价比2,性价比很低，不值这个票价，仅此一次,来自订单,IP属地:河北,,,杜甫草堂好评
ji****26,钻石贵宾,5分,超棒,景色5,趣味5,性价比5,成都市内，交通方便，适合亲子游。园内的绿植修建的很漂亮。涨涨知识，背背古诗，很不错。,来自订单,IP属地:四川,,,杜甫草堂好评
M41****9466,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,"文化熏陶，值得推荐！
建议推荐预订景区导游讲解，这样可以更快认识杜甫草堂：什么被称为政治诗，为什么被推崇为诗圣。如果多读一些杜甫的诗，参观可以有更多共鸣",来自订单,IP属地:广西,,,杜甫草堂好评
乐乐爸1124,钻石贵宾,5分,超棒,景色5,趣味5,性价比5,"地点太棒了，就在宝瓶口正上方，几乎在游客拍的每一张宝瓶口照片的背景上，距离西关的2号门入口特别近，到离堆公园高铁站走路过去也不远，在西街的上，西街上有好多特别好玩的店铺！
饭菜非常好吃，下午还有围炉煮茶，因为在半山腰，景色特别美！
小姐姐服务很棒，由于不是旅游旺季，还给免费升级了房间，有一个室外的汤池，晚上泡个澡，可舒服了！",来自订单,IP属地:四川,,,杜甫草堂好评
总是很馋,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,很好很好很好,来自订单,IP属地:云南,,,杜甫草堂好评
M43****190,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,文化浓厚，值得游览,来自订单,IP属地:陕西,,,杜甫草堂好评
26****128,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,今天遇到的杜讲解，说得超级好！后面一问，原来有19年的导游经验了。我是提前一晚凌晨订的，立马旅行社的工作人员就打电话给我安排，很敬业。很好的一次体验！,来自订单,IP属地:四川,,,杜甫草堂好评
300****433,,5分,超棒,景色5,趣味5,性价比5,熟门熟院，一切都很好,来自订单,IP属地:澳大利亚,,,杜甫草堂好评
M40****097,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,带孩子来了解杜甫，挺好的,来自订单,IP属地:河南,,,杜甫草堂好评
大卫卫,,5分,超棒,景色5,趣味5,性价比5,王老师学识渊博，古诗娓娓道来，小孩受益匪浅，十分难忘的旅程。,来自订单,IP属地:四川,,,杜甫草堂好评
不用想起因为不曾忘记,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,冬季也值得一去,来自订单,IP属地:四川,,,杜甫草堂好评
Sureves,钻石贵宾,4分,满意,景色5,趣味5,性价比4,环境清幽，是了解唐代文学史和杜甫的好地方。提前做功课，或者聘请导游，有助于游玩体验。但是相对来说，资源不够丰富，相比于三苏祠，还是需要加强。,来自订单,IP属地:四川,,,杜甫草堂好评
匿名用户,铂金贵宾,4分,满意,景色4,趣味3,性价比3,值得一去看看,来自订单,IP属地:云南,,,杜甫草堂好评
M45****2716,钻石贵宾,5分,超棒,景色5,趣味5,性价比5,古朴幽静的园子，杜甫在成都草堂这里生活了五年，留下很多诗作。园区里花草树木都很美，很惬意的感觉。,来自订单,IP属地:四川,,,杜甫草堂好评
M54****256,钻石贵宾,5分,超棒,景色5,趣味5,性价比5,去成都必须去！真的很值得，特别是小朋友,来自订单,IP属地:重庆,,,杜甫草堂好评
_WeCh****564477,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,爱我中华，锦绣山河，无限风光，既有阳春白雪，也有下里巴人，既有8848的珠峰，也有1万的马里亚海沟，啊，我爱我的祖国，祝您永远繁荣昌盛！,来自订单,IP属地:四川,,,杜甫草堂好评
匿名用户,,5分,超棒,景色5,趣味5,性价比5,杜甫草堂，一直念叨着去的地方。十年前也去过，一个雨天，坐在回廊下，静静地看着杜甫雕像的背影，静静地在雨中，感叹着他坎坷的一生。而这次来，天气非常好，同样在工部祠前，想着古往今来有多少人在此前驻足，一样的感慨。,来自订单,IP属地:重庆,,,杜甫草堂好评
匿名用户,,5分,超棒,景色5,趣味5,性价比5,不错??值得推荐,来自订单,IP属地:江苏,,,杜甫草堂好评
M85****4809,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,文化气息，学习学习,来自订单,IP属地:重庆,,,杜甫草堂好评
董小姐,钻石贵宾,5分,超棒,景色5,趣味5,性价比5,真是个不错的地方。,来自订单,IP属地:江苏,,,杜甫草堂好评
匿名用户,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,值得一去的地方,来自订单,IP属地:未知,,,杜甫草堂好评
匿名用户,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,文化气息浓郁，还有文物修复展示环节，很棒,来自订单,IP属地:未知,,,杜甫草堂好评
唯森家居俞伟,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,讲解全面，学识渊博很棒的体验！,来自订单,IP属地:四川,,,杜甫草堂好评
夏摩山谷,黄金贵宾,4分,满意,景色4,趣味4,性价比4,值得一去。,来自订单,IP属地:四川,,,杜甫草堂好评
