user_detail_name,user_detail_tags_text,text,text 2,text 3,text 4,text 5,content_wrap,from,iplocation,,,attraction_name
,,1分,不佳,景色1,趣味1,性价比1,最坑的购票，其它平台未使用可退，这个由于途中景区人太多实在赶不及进场申请改期，就赚游客这个钱，不退不改，真的很无语??上次西藏也是商家虚假宣传，定酒店送当天预约布达拉宫门票，结果做不到忽悠我们跑机场浪费一晚还错过了布达拉宫门票，管理太差劲，再也不用这平台，果断卸载了??,来自订单,IP属地:四川,,,都江堰差评
匿名用户,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,买了往返直通车，返程在约定地点约定时间没有车，重新打车回市区，坑，非常不建议订,来自订单,IP属地:四川,,,都江堰差评
,,2分,一般,景色2,趣味2,性价比2,很无聊门票又贵，电瓶车都是老人家坐，搞笑,来自订单,IP属地:福建,,,都江堰差评
,,1分,不佳,景色3,趣味1,性价比2,太小了，一小时逛完,来自订单,IP属地:四川,,,都江堰差评
M34****297,钻石贵宾,2分,一般,景色5,趣味1,性价比1,解说非常不专业，缺乏本地相关的历史、文化知识储备，游客若要咨询到本地有什么好吃的餐馆（旅游景区之外），疑被引导消费（推荐了“周鸡肉”、和南桥旁景区的饭店），没采纳其建议就给脸色、说话很难听。整个行程只讲解了1.5小时。一次极为不好的消费体验,来自订单,IP属地:四川,,,都江堰差评
_CFT0****4046,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,没什么看的,来自订单,IP属地:陕西,,,都江堰差评
M34****4357,,2分,一般,景色4,趣味2,性价比1,这个还是一样，当时网上约的团带讲解！感觉有点坑！我们2大2小，门票不贵，在网上预约下来就多出了2倍的钱！感觉被坑了,来自订单,IP属地:陕西,,,都江堰差评
M35****7106,,1分,不佳,景色1,趣味1,性价比1,自己看图 垃圾景区 垃圾工作人员,来自订单,IP属地:四川,,,都江堰差评
风舞青杨,铂金贵宾,1分,不佳,景色4,趣味1,性价比1,总体来说非常不好！,来自订单,IP属地:辽宁,,,都江堰差评
小傲娇零蛋,黄金贵宾,2分,一般,景色3,趣味3,性价比3,"雨天去的 人特别多  导游一路讲解很好 值得去 
被蚊子叮了一个小包  蓝湖可以去一下 手机上拍照跟网上看到的一样 人超级多",来自订单,IP属地:甘肃,,,都江堰差评
匿名用户,,1分,不佳,景色1,趣味1,性价比1,非常垃圾 跟50块钱大团的讲解内容一样 就是普通当地导游 整个过程只想着怎么多收费 震惊于成都消费行业整体的垃圾水平 避雷吧,来自订单,IP属地:四川,,,都江堰差评
M56****087,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,垃圾景区，有桥不让过,来自订单,IP属地:四川,,,都江堰差评
飞行家摩客,黄金贵宾,2分,一般,景色3,趣味4,性价比4,非常古典和古老的一个景区了，太美了，很好玩的地方,,IP属地:辽宁,,,都江堰差评
M19****469,,2分,一般,景色5,趣味2,性价比1,买的回程缆车要排队一个小时，醉了。更关键的是竟然不给退票，必须差评！,来自订单,IP属地:四川,,,都江堰差评
匿名用户,铂金贵宾,2分,一般,景色2,趣味1,性价比1,去过国内国内那么多景点，都江堰基本可以排在倒数最差的范围…好的是历史文化底蕴，是古人修建的水利工程，和现代人一点屁关系都没有！景点管理混乱，遍地的野导游和质量很差的景点卖货店，人多混乱管理差的无法形容，和四川这个旅游大省一点都不匹配…那可怜的栈桥在超载超负荷下还能坚持真不容易…最差的是景区的观光车，15块往返的价格看着不贵，距离有多远，排队时间有多长有没有人管？景区超载不限流吗？太差了,来自订单,IP属地:四川,,,都江堰差评
_WeCh****36878,铂金贵宾,1分,不佳,景色3,趣味1,性价比1,看了地图看到离堆公园这个出入口有无障碍通道特意找的这个入口去问，推个婴儿车去问买票说买了马上可以用，只字不提婴儿车上不去阶梯，进门只能逛公园，花80看坑坑洼洼的公园，打工作号客服问有没有无障碍通道，人家拽得很说只能逛公园，我说我可以退票出去不，非常拽的说不可以还说啥几A景区都推不到婴儿车，意思还是我的错，垃圾景区垃圾服务，还不如晚上的灯光水,来自订单,IP属地:四川,,,都江堰差评
M57****2267,黄金贵宾,1分,不佳,景色4,趣味3,性价比1,建议不要坐什么观光巴士，自己开车或者高铁过去，时间好掌控在自己手里，游游玩时间不超过两小时,来自订单,IP属地:四川,,,都江堰差评
匿名用户,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,携程紫金花旅游纯属欺骗，奉劝大家谨慎选择,来自订单,IP属地:湖南,,,都江堰差评
小-肥-牛,,1分,不佳,景色3,趣味3,性价比1,人多如牛毛，体验感极差，性价比极低！,来自订单,IP属地:四川,,,都江堰差评
M36****9578,铂金贵宾,2分,一般,景色5,趣味2,性价比2,如果没有导游，真的不建议来，没什么观赏性,来自订单,IP属地:上海,,,都江堰差评
匿名用户,,1分,不佳,景色4,趣味1,性价比1,"1，态度恶劣，游客问的问题，导游都觉得弱智，回答都很粗鲁。
2，提前结束讲解，应该是在二王庙结束，但是以人多需要排队过索桥为由，如果是这样的话，应该退部分钱给我们。
3，旅途过程中，一直提及80元的导游费，本身导游水平就有限，一直提及，反而让人觉得更加不值。
总结，态度极为恶劣，携程可以对平台的导游进行评级和考核。或者进行分级，游客可以根据经济能力进行选择。
说实话，80元一个人的导游费，确实不便宜。
请携程认真考虑。
毕竟，我使用携程快10年了，不要伤害每一个客户的心。",来自订单,IP属地:北京,,,都江堰差评
M50****9342,黄金贵宾,1分,不佳,景色5,趣味5,性价比1,不退票什么意思,来自订单,IP属地:四川,,,都江堰差评
匿名用户,铂金贵宾,2分,一般,景色5,趣味4,性价比2,太塞车了，那么好的地方，交通太拥挤，希望领导重视，管理好交通。,来自订单,IP属地:四川,,,都江堰差评
M21****990,铂金贵宾,2分,一般,景色3,趣味1,性价比1,第四次来这个地方了，一切还是老样子，景区除了网上订票，就没什么服务，这次我是反方向先上青城山再看水利工程的，到了飞沙堰不让走吊桥返回离堆，硬生生让走到远处的停车场，水泥路边杂草丛生，旁边一堵墙，哪像五A景区？完全就是用游客不掏钱的时间去分流，票价和游客那么多就不能再建个吊桥吗？鱼嘴和青城山的吊桥巨堵,来自订单,IP属地:陕西,,,都江堰差评
M50****1534,,2分,一般,景色2,趣味2,性价比2,压根没去，钱也没给退,来自订单,IP属地:四川,,,都江堰差评
来须苍真soma,黄金贵宾,1分,不佳,景色5,趣味1,性价比3,这个地方没有点专业知识，听讲解也不一定能明白到底讲了啥，景点就是都江堰口水利口，景区内其余感觉就没啥可玩的，要不是5a景区不计划去，去了感觉有点不值,来自订单,IP属地:四川,,,都江堰差评
137****2796,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,最坑人景区,来自订单,IP属地:四川,,,都江堰差评
M22****7805,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,性价比很低,来自订单,IP属地:四川,,,都江堰差评
匿名用户,铂金贵宾,2分,一般,景色4,趣味1,性价比1,景区路线设计不合理,来自订单,IP属地:四川,,,都江堰差评
M23****6968,铂金贵宾,1分,不佳,景色3,趣味1,性价比1,"电瓶车正中午的时候，游客都在太阳底下暴晒等候，司机们在轮流吃饭！
一元一根的老冰棍，景区里面是五元。三元一瓶的绿茶，景区里面8元。纯粹宰客！",来自订单,IP属地:重庆,,,都江堰差评
vic****yhj,黄金贵宾,2分,一般,景色4,趣味2,性价比3,景区开发商整体规划太差，应对暑期客流量大，未有动线分流措施，多处游客拥挤，安全隐患多，各方面基础配套不足，且景区内消费太浮夸，一瓶5元的饮料能卖到27元。,来自订单,IP属地:四川,,,都江堰差评
匿名用户,钻石贵宾,2分,一般,景色4,趣味3,性价比1,携程这个讲解真的糟心，导游提前电话嘱咐不要迟到，结果当天出发晚了20分钟连句解释都没有，购票规则写了晚到自行和导游会和，那导游就能随意为了等个别客人整个团晚出发？后面还是电话催了才出发；路上一直赶时间走得飞快，这两天景区人特别多，还那么多打伞的，中途也不管大家跟没跟上，耳机先是杂音后面也没声音，这都算了，打电话问去哪找导游结果先被一通埋怨为什么走得远了叨叨半天才说要去哪里找，见了面又是一顿被指责耳机不好使你先跟他说，我也得能找到你在哪啊，但最重要的是不准时出发，毫无歉意，对守时的客人也不公平，携程作为平台不能只要求客人遵守规定，而对执行方毫无约束！,来自订单,IP属地:四川,,,都江堰差评
AKA阿狼,钻石贵宾,1分,不佳,景色4,趣味1,性价比1,怎么说呢，就是到处都是人，连丫的地图都找不到信号，去看什么？看离堆看鱼嘴？好的地方都圈起来付费拍照了，你去了只能在人群之中找个空隙钻进去赶紧拍两张，本人十年前来过，这次陪对象来没办法，奉劝那种想自己出去玩旅游的人不要选这种，如果我自己我是万万不会来的，在家看纪录片不好吗？有空调有吃个，看看纪录片还有讲解,来自订单,IP属地:四川,,,都江堰差评
匿名用户,钻石贵宾,2分,一般,景色4,趣味2,性价比1,交通组织极差无比，堵车一两个小时。,来自订单,IP属地:四川,,,都江堰差评
300****860,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,这个景区强烈推荐不去,来自订单,IP属地:新疆,,,都江堰差评
匿名用户,,1分,不佳,景色5,趣味2,性价比2,导游估计是临时找来对付的，只是简单介绍了一下是那个景点。典故什么的一概没讲。看着其他旅行社讲的，一对比差的太远了。,来自订单,IP属地:四川,,,都江堰差评
匿名用户,铂金贵宾,1分,不佳,景色5,趣味3,性价比1,景区没有任何问题，都江堰和青城山共160，联票154，如果有临时闭园的情况，单独买可以退票，联票是不行的。客服电话也打不通，各位选择联票慎重。,来自订单,IP属地:四川,,,都江堰差评
匿名用户,铂金贵宾,1分,不佳,景色2,趣味1,性价比1,订的1点，差不多1点40才开始，时间根本就不够2.5小时，导游也不知道哪里找来的，怀疑是不是专业的，全程2小时，讲了半小时不到，剩下的时间就傻傻带着在景区走了一圈，第一次碰到这样的，无语……,来自订单,IP属地:四川,,,都江堰差评
肖肖大魔王,黄金贵宾,1分,不佳,景色2,趣味1,性价比1,没劲，没啥看头，存包还要钱,来自订单,IP属地:江苏,,,都江堰差评
匿名用户,钻石贵宾,1分,不佳,景色3,趣味2,性价比1,"都江堰不错不要选这家  没有所谓的小吃  
购买后没入园不能退
慎重购买",来自订单,IP属地:四川,,,都江堰差评
匿名用户,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,联系不到导游，比游客中心贵很多,来自订单,IP属地:四川,,,都江堰差评
M36****9462,黄金贵宾,1分,不佳,景色2,趣味2,性价比1,景区很乱，该旅行社有控制景区门票嫌疑，且讲解费用过高,来自订单,IP属地:湖北,,,都江堰差评
M49****3337,黄金贵宾,1分,不佳,景色2,趣味2,性价比1,最糟糕的一次体验，去的时候没有下雨，走半路上下大雨，于是原路折返，带着两个老人一个小孩，打着伞全身被淋湿了，雨太大了，到了吊桥那里，还有大批的人往里进，我们往外出，不明白那么大雨不顾安危还那么多游客往里冲，好多是旅游团，导游根本不管一个劲往里冲，必经之路就是吊桥，本应是双向一个出，一个近，结果无人管理，吊桥又窄，出的方向一直滞留不前，排了几百米的长队，，好多游客都上前起了争执，一路上没有看到一个景区工作人员，这么大的雨也没人疏导和关闭景区，管理和应变实在是太差，太差了，多处积水，都是趟着水过，在吊桥等待的时候，被人流挤散了老人和其中一个孩子，非常危险，景区不作为！不配5A的经典管理！,来自订单,IP属地:福建,,,都江堰差评
320****107,,1分,不佳,景色1,趣味1,性价比1,这个门票是假的，根本进不去园区，跟平台沟通也没有得到妥善解决，大家慎拍。,来自订单,IP属地:广东,,,都江堰差评
M53****3387,,1分,不佳,景色1,趣味1,性价比1,骗子骗钱的！根本没有人和你联系！打电话到携程说是联系后来也没有人和我联系！请需要购买的朋友擦亮双眼！省的上当！网上显示没票可以直接去现场购买！也希望携程能处理下这样的不良商家！！！,来自订单,IP属地:四川,,,都江堰差评
匿名用户,铂金贵宾,2分,一般,景色4,趣味1,性价比1,大运会期间限流，单独购买不了门票，只能买绑定的票，每张都贵一百块，绑定的小吃店根本没有联系方式，更没有主动联系，应该说很失望,来自订单,IP属地:四川,,,都江堰差评
M31****5716,,1分,不佳,景色1,趣味1,性价比1,买的连导游讲解的套票，所以路线是导游选的但是她按照她的路线带我们走了最差的路线从游客中心旁边的大门入是因为从景区门口带到上面去了，以后上面有个出入口，还有几个人等着她再带，还有因为我们没有提前在网上买票导致我自己买的门票加导游就是个大坑，到了景区门口才发现就是你下午去玩在售票中心一样能买到普通门票80的哎真的气死！在这里提醒大家大家！,来自订单,IP属地:四川,,,都江堰差评
M57****3671,,1分,不佳,景色1,趣味1,性价比1,刚进来就下雨，特别大，根本没法玩了，也不给退票,,IP属地:四川,,,都江堰差评
海事笨笨,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,都江堰风景区导游差，讲解差，服务差，千万别去中坑,来自订单,IP属地:重庆,,,都江堰差评
Ccccccc飞,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,讲解体验极差，因为网上没有预约票了，没办法买的票加讲解，后悔。,来自订单,IP属地:四川,,,都江堰差评
130****3298,,2分,一般,景色2,趣味2,性价比3,比较一般化,来自订单,IP属地:安徽,,,都江堰差评
匿名用户,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,别去了，还不如去多看两个熊猫，真没啥好看的，还不如就看看门口的南桥，一点特色也没有，当然如果你热爱水利工程可以去看，不可否认古人的智慧是很牛的，就是当成景点那真没啥看头,来自订单,IP属地:四川,,,都江堰差评
137****8333,钻石贵宾,1分,不佳,景色1,趣味1,性价比1,孩子发烧了，票都没办法退票，垃圾,来自订单,IP属地:四川,,,都江堰差评
百晓生09,铂金贵宾,2分,一般,景色2,趣味3,性价比3,…………..,来自订单,IP属地:重庆,,,都江堰差评
M22****3612,,2分,一般,景色4,趣味4,性价比1,"景区很美毕竟是公元前古人智慧的结晶。
差评给到套票里的，锦宴楼-套票餐饮店。
门票单定80，套票188成人一张，学生148一张，
除去门票价格，餐饮部分108成人，60学生，
晚餐说不含表演，退了我10元一人，
餐饮就是98成人一顿，学生50一顿，
给你们看看吃的啥，文字内容就是一个鱼目混珠，
就是小吃，根本不是晚餐，
不建议订套票，饭店位置偏僻，关键连口热水都喝不上的小吃哈哈哈。
早上人民公园点了一餐也就一百多（不含喝茶），
这家的套票，锦宴楼，千万慎重。（速冻水饺小混沌芝麻汤圆凉拌粉凉拌面指甲盖大小红豆馅儿的小馒头等等）",来自订单,IP属地:四川,,,都江堰差评
匿名用户,,1分,不佳,景色5,趣味1,性价比1,看网上说没有线下售票了，当天公众号上又不能预定了于是就买了这个，结果到了门口可以买票，景区内挺好的。就这附加的100块太不值得了！本来还挺期待川剧表演的，结果下午没有，所以多付100块钱吃了巨难吃巨难吃的菜，本来就是吃的晚饭，下午还没有川剧表演，只配了晚饭却在中午表演，我哭了。哪来的性价比啊，我们两个人，明明可以直接抢我们200块，还给我们上了九个难吃的速食菜（凉面 凉粉 水饺 没味道的鸭子 腊肉 汤圆 速冻馄饨 鸡汤 包子） 饺子也是速冻的，鸡汤没有油，豆沙馅的包子没有豆沙味，还做成这个模样，那两个肉我不愿再评价。成都名小吃……,来自订单,IP属地:四川,,,都江堰差评
风騒是雅,钻石贵宾,1分,不佳,景色5,趣味3,性价比3,网上不能预约老人等优惠，景区售票点也很坑，,来自订单,IP属地:山东,,,都江堰差评
M48****5283,黄金贵宾,2分,一般,景色5,趣味3,性价比1,25号下午门口售票处的那个男的 素质教育有待提高 不耐烦不喜欢这份工作可以不干哈,来自订单,IP属地:四川,,,都江堰差评
M33****8371,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,没文化看不懂，真没啥玩的,来自订单,IP属地:河南,,,都江堰差评
M58****067,黄金贵宾,2分,一般,景色3,趣味2,性价比2,很一般，又热，啥都没,来自订单,IP属地:福建,,,都江堰差评
110****797,黄金贵宾,1分,不佳,景色2,趣味1,性价比1,只管收钱，毫无管理,来自订单,IP属地:四川,,,都江堰差评
M43****882,黄金贵宾,2分,一般,景色2,趣味2,性价比1,景区图有虚名，感觉和票价不符，一条江圈起来收费有点坑！,来自订单,IP属地:山东,,,都江堰差评
E03****55,,2分,一般,景色5,趣味3,性价比2,这次是所有旅游中体验最差的，标识不明显。停雨后把一把很有意义文艺伞收起靠内江边的栏杆旁，去拍张相片过来就遗失了。图片是丢失的伞。,来自订单,IP属地:四川,,,都江堰差评
不知道取什么名字的屑GzMXY10,黄金贵宾,1分,不佳,景色2,趣味1,性价比1,人太多了，园内没什么可看的，项目也很无聊，感觉景点太敷衍了，交通非常不方便，不管是去到那里还是离开，都非常的麻烦。不推荐去。,来自订单,IP属地:四川,,,都江堰差评
凤凰涅槃,铂金贵宾,2分,一般,景色2,趣味2,性价比2,鸡肋景区。无需打卡。,来自订单,IP属地:贵州,,,都江堰差评
M22****913,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,景区管理很差，没有看到一个工作人员，导游不必要，自己随便逛逛就可以,来自订单,IP属地:四川,,,都江堰差评
M22****913,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,景区没有管理，特别差,来自订单,IP属地:四川,,,都江堰差评
M32****314,黄金贵宾,2分,一般,景色3,趣味1,性价比2,人太多了，老是要排队，又没什么地方好看，根本不值80票价和我的一天时间,来自订单,IP属地:四川,,,都江堰差评
631****912,铂金贵宾,1分,不佳,景色4,趣味3,性价比1,管理混乱 景区观光车大热天都在排队 和导游认识的负责排队的就安排那个导游的游客插队 导游就更不用说了根本不排队 游客排三四十分钟 导游直接上车 景区弄几个东倒西歪的围栏 剩下的游客自己挤去吧,,IP属地:四川,,,都江堰差评
炎阳、,铂金贵宾,1分,不佳,景色3,趣味1,性价比1,真的很普通，失望。,来自订单,IP属地:四川,,,都江堰差评
M54****3403,黄金贵宾,2分,一般,景色3,趣味2,性价比2,1.导游讲解的很差没有耐心全程都在敷衍 这是来自孩子的真心评价 因为前一天刚去了武侯祠那位小姐姐讲的非常有耐心 相当专业 服务有好 孩不懂的都会耐心讲解,来自订单,IP属地:江苏,,,都江堰差评
320****654,,1分,不佳,景色5,趣味2,性价比2,导游知识储备量很差，讲的很多地方都不对，也讲的不详细，秦昭王，都讲成了秦始皇,来自订单,IP属地:四川,,,都江堰差评
M50****9379,,1分,不佳,景色5,趣味1,性价比1,都江堰去旅游，你不给钱就看不到风景.河的两边两岸修了很多围墙，高山上也修了很多围墙.钻到钱眼里面去了穷游的人不要去都江堰.你是一点风景也看不到.都江堰的政府一点胸怀都没有.,,IP属地:四川,,,都江堰差评
惠先生66,黄金贵宾,2分,一般,景色5,趣味4,性价比3,不推荐套票，这两个地方相差太远，想一天玩两个地方，基本不可能，而且套票不能退，体验感极差,来自订单,IP属地:甘肃,,,都江堰差评
M50****1378,铂金贵宾,2分,一般,景色2,趣味2,性价比2,一次很不好的体验，请了个讲解，讲一半丢下我们，接别的单，实在无语,来自订单,IP属地:四川,,,都江堰差评
M55****3101,,2分,一般,景色3,趣味2,性价比2,人多，天热，没看明白,来自订单,IP属地:重庆,,,都江堰差评
_M18****8011,,2分,一般,景色4,趣味1,性价比2,说好的2.5小时的导游讲解时间，1个半小时就结束了。感觉一点不值！,来自订单,IP属地:四川,,,都江堰差评
M54****0685,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,没意思很差劲,来自订单,IP属地:重庆,,,都江堰差评
M26****8735,,1分,不佳,景色5,趣味1,性价比1,交通太差 停车场附近的路真窄.车堵半天。,,IP属地:四川,,,都江堰差评
M22****785,铂金贵宾,1分,不佳,景色5,趣味1,性价比1,景区很好，但设计很差造成拥挤严重，来回都要过很窄的桥,来自订单,IP属地:北京,,,都江堰差评
M33****6237,钻石贵宾,1分,不佳,景色1,趣味1,性价比1,差评必须差评，换车不通知，司机也没有任何提示，白白等了半小时，到达都江堰只有不到两小时，走马观花都看不全；发车晚点，导游代订青城山观光车票说好不用排队，还是自己正常排队，浪费时间山顶都没上去，气愤,来自订单,IP属地:四川,,,都江堰差评
M47****5767,,1分,不佳,景色1,趣味1,性价比1,携程是真的垃圾,来自订单,IP属地:陕西,,,都江堰差评
155****9851,铂金贵宾,2分,一般,景色4,趣味1,性价比1,"性价比低，除了景色之外
服务根本没有，里面都是各种收费，
排队人这么多，电瓶车司机竟然都在闲着看手机，不去接乘客，乘客排队那么长了。不值得80块钱，最多30",来自订单,IP属地:湖北,,,都江堰差评
大头头大呀,,2分,一般,景色5,趣味4,性价比2,整体还是挺好，节假日多能理解，就是第一次去不小心以为秦堰楼出口就是单单这个楼的出口，出去后就不让我们再进去了，只能打车自己下去，出口也没人提醒，出去就不能进了，本来还想从另一个寺庙下去 …,来自订单,IP属地:四川,,,都江堰差评
冷眼看烟花,铂金贵宾,2分,一般,景色5,趣味2,性价比2,以后不来了,来自订单,IP属地:四川,,,都江堰差评
早餐喝粥不放糖,钻石贵宾,1分,不佳,景色1,趣味1,性价比1,**景区 弄个吊桥进来 排队半小时进去 坐个观光车也是疯狂排队 别来了 景色*音上都能看到,来自订单,IP属地:四川,,,都江堰差评
M26****2915,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,被导游坑了，导游极差,来自订单,IP属地:贵州,,,都江堰差评
M29****3777,,2分,一般,景色3,趣味1,性价比2,水好看，其他也没什么意思。这种地方去一次就够了。,来自订单,IP属地:四川,,,都江堰差评
M51****349,黄金贵宾,2分,一般,景色5,趣味5,性价比1,景区挺大的！各种小吃都有！风景也不错！但是！！！！转完了一圈才意识到根本不用门票的！所以这个费用是专门坑外地过来旅游的人吗????????,来自订单,IP属地:四川,,,都江堰差评
M28****7372,黑钻贵宾,1分,不佳,景色5,趣味4,性价比1,好好的心情被一个素质低下的停车场保安弄得一团糟，态度恶劣面目可憎！千万要提高服务从业人员的专业素质！,来自订单,IP属地:湖北,,,都江堰差评
M38****2557,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,太差 环境差 政策差 服务差 态度差 南桥可以直接进入 还要收取门票 谁来谁后悔,来自订单,IP属地:北京,,,都江堰差评
臭屁小宝贝,,1分,不佳,景色1,趣味1,性价比1,啥破玩意儿，玉垒阁完有一条诱导去做20块钱电梯的路，如果不坐电梯就要从山顶原路返回，坐不坐吧,来自订单,IP属地:四川,,,都江堰差评
风不见了,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,太垃圾了而且偏贵不值这个价,来自订单,IP属地:四川,,,都江堰差评
M27****5575,钻石贵宾,1分,不佳,景色1,趣味1,性价比1,根本不是12:30发车，是下午13:00，白白在太阳底下晒了1个多小时，之后还有迟到的，只要旅行社打个电话都会等。路程的话要是堵车1.5小时根本到不了,来自订单,IP属地:上海,,,都江堰差评
