"user_detail_name","text","text 2","text 3","text 4","text 5","content_wrap"
"wind2000boy","5分","超棒","景色5","","","看完觉得北京的故宫基本没啥文物了，这里的古物又多又全，保存的品相也好，好东西都被蒋先生用军舰搬到台湾去了"
"138****6996","5分","超棒","景色5","","","不用排队领票，可以直接入场，非常的方便，二维码扫一扫就好了。里边真的蛮大的，有很多展厅，走起来会比较累。"
"e00****13","5分","超棒","景色5","趣味5","性价比5","看到很多國寶，但是無緣看到玉白菜，白苦瓜也看不到，聽說去了其他區展出。下次再來吧！"
"gr****pan","5分","超棒","景色5","","","我就是一个外行，就看看热闹，最好来个标价，这样我可能比较懂。交通不算很方便，地铁不能直接到，还要换公交"
"DEAR张小球","5分","超棒","景色5","趣味5","性价比5","第二次过来台北故宫博物院，感觉每次都看不完里面的珍宝的，非常的令人期待的，我想这也是每个到台北必到故宫的原因吧，而且有我最喜欢的不同朝代的瓷器"
"M33****6152","5分","超棒","景色5","趣味5","性价比5","故宫博物院里面有非常多珍藏的宝藏，然后通过导游的解说学到了很多东西，重点是博物院里面的礼品店有非常多有趣的文创商品，增加了博物院的生机与乐趣。"
"孤云静","5分","超棒","景色5","","","订票很方便，台北故宫藏品多样，除了出名的翡翠白菜和肉形石，还有许多字画、器物、饰品类展品都很值得欣赏。"
"萨沙71","5分","超棒","景色5","趣味5","性价比5","台北故宫博物院（Taipei Palace Museum），又称中山博物院，位于中国台湾省台北市士林区至善路二段221号，总占地面积160000平方米，其于1965年开馆，并进行多次扩建修缮。[1-3]
截至2021年4月30日，总计698854件/册文物，其中铜器6241件，绘画6744件，陶瓷器25595件，法书3741件，玉器13478件，法帖495件，漆器773件，丝绸308件，珐琅器2520件，成扇1882件，雕刻666件，印拓900件，文具2379件，善本书籍216507册，钱币6953件，档案文献395551册件，杂项12495件，织品1626件。[6]馆内藏有翠玉白菜、毛公鼎、散氏盘、快雪时晴帖、《早春图》、《华子冈图》、《永乐大典》、《四库全书》等稀世珍品。"
"开心麻蛋","4分","满意","景色4","趣味4","性价比4","台北故宫博物院为中国三大博物馆之一。占地总面积约160000平方米，由中央园林与步道、博物馆正馆建筑、文物储藏山洞与廊桥3个部分所组成，其是仿照北京故宫样式设计建筑的宫殿式建筑，设计者称之为“北平午门”意象。建筑设计吸收了中国传统的宫殿建筑形式，淡蓝色的琉璃瓦屋顶覆盖着米黄色墙壁，洁白的白石栏杆环绕在青石基台之上，屋顶则采用绿色饰金黄色收边之琉璃瓦“盈顶”形制，风格清丽典雅。依山傍水，气势宏伟，碧瓦黄墙，充满了中国传统的宫殿色彩。"
"淼淼","5分","超棒","景色5","趣味5","性价比5","台北故宫比起北京故宫的确面积小很多，一年内有几天是免费进博物馆参观的，过来的时候天气下雨，但游客却不少，里面有不少藏品……可以慢慢参观欣赏。"
"100****327","5分","超棒","景色5","","","绝对值得来，全是珍宝，都看花了眼。建议可以租用电子语音设备，才150台币，但里面有很多重点，门外汉科普利器。PS：现在故宫支付宝都能使用了。"
"M22****5329","5分","超棒","景色5","","","优惠了不少！现买现用，超方便！如果下午去，建议赶14：30的现场免费讲解。有一位老婆婆，讲得非常好！"
"加菲旅行没有猫","5分","超棒","景色5","","","很方便，赞携程 很方便，赞携程 很方便，赞携程 很方便，赞携程 很方便，赞携程 很方便，赞携程 很方便，赞携程 很方便，赞携程 很方便，赞携程 很方便，赞携程"
"205****695","5分","超棒","景色5","","","非常值得去，关键免票按孩子年龄来算，非常人性化了，去过2次，觉得台北旅行必打卡之地，宝物值得细细看！"
"yi****214","5分","超棒","景色5","趣味5","性价比5","展览都是分门别类设置的，像是陶瓷、玉器都标明了出土的日期，有一段小小的介绍。我们没有租150新台币的语音导览设备，因为觉得体验可能一般。因为台中开了一个新馆，著名的翡翠白菜被送到那去展览了，所以只能看看另两个镇馆之宝，肉形石和青铜鼎。"
"godknows","5分","超棒","景色5","趣味5","性价比5","这个地方可以说是台北最有价值的地方了。有很多文物比北京的故宫还要好。终于看到了那一块鲜美的东坡肉。好像好像啊。地方比北京的故宫好像小了不少。"
"可乐的咖啡","5分","超棒","景色5","趣味5","性价比5","69万多件藏品，每3个月更换一次，所以每次来台北都值得来参观一次。一定要租讲解器，可以学习到很多。因为参观后还有其它安排，所以我也并没有每一件都仔细了解，那也足足参观了三个小时。有时间的话参观一整天是比较从容的。但里面真心的冷啊！下次去一定得多带件外套！"
"新澤西州","5分","超棒","景色5","趣味5","性价比5","絕對值得去，不止一次，再多次都值得。裡面展覽的文物經常會更換，這裡不比北京的故宮遜色啊。只可惜近年來民進黨損壞了幾件文物；估計也丟失了很多，太可惡，令人失望。"
"关水立方","5分","超棒","景色5","趣味5","性价比5","久闻大名，总算有时间来参观了，所以给自己安排了一天。发现虽然地方不如背景故宫那么大，但是也是布局很好，细节韵味十足，可惜没有看到镇馆之宝。"
"M35****3126","5分","超棒","","","","台北故宫博物院真是了不起。
我建议尽可能在开馆时就进场,首先去看最受欢迎的展品,然后再慢慢绕馆内看一圈。
我就是在开馆前就一直等着,一开馆时就进去的。
一开始人还不多,我可以细细参观。"
"阿拉哈巴德夏侯霸","5分","超棒","景色5","","","太大了！建议还是请个导游讲解比较好，我都是蹭听，有故事的文物还是不一样。中途可以出去，盖个章就行。"
"M10****221","5分","超棒","景色5","","","值得一去再去的地方，一天的时间都不够。馆内很冷很冷，一定要记得带小外套！有吃饭的地方，但价格偏贵！"
"_WeCh****010998","5分","超棒","景色5","","","那么多瑰宝不虚此行！建议大家多穿点，特别冷，出门右手有个饭店的牛肉面超好吃！可以中途出来的，吃了饭再回去。一天时间哦！"
"M50****3400","5分","超棒","景色5","趣味5","性价比5","非常非常非常棒👍🏻故宫博物院东西非常多，让我大开眼界，许多大陆见不到的宝贝都在这，我观赏得非常开心，谢谢哈哈哈哈哈哈哈哈哈哈哈哈哈哈"
"咖啡～不加糖","5分","超棒","景色5","","","台北国立故宫博物院
国粹（翠玉白菜和肉形石）携程预定方便快捷，缺点价格没有优势，跟现场购买差不多。"
"baby-菜菜","5分","超棒","景色5","趣味5","性价比5","故宫博物院外围风景特别美..里面的展览宝物也是因为导游的讲解 我们都一一了解了一番...真的非常棒"
"real_Jacob","5分","超棒","景色5","趣味5","性价比5","来了这么多次台湾，第一次去故宫。场馆不大且略显老化。藏品无需多说，值得一看，华人文化的宝库。啦啦啦啦啦啦啦啦啦啦，开心开心开心，wu～"
"SG宝爷","4分","满意","景色4","趣味5","性价比4","好多文物，看的眼睛都难以离开！而且还有商周时期的。包括战国 秦汉很少见的文物！一个小展室就看出了清代帝王家的奢华生活！紫檀家具太漂亮了！"
"hana","5分","超棒","","","","提前几天预定的门票，保存了图片在相册。到了现场，扫码入园非常方便！幸运踏上去年自由行的末班车。"
"M22****3363","4分","满意","景色4","趣味4","性价比4","台北故宫博物院有四层，白墙绿瓦，院落是梅花形，广场还有冲天式牌坊，建筑很大气典雅，颇具特色，博物馆馆藏非常丰富，可谓艺术和史料的宝库。"
"爱捏小肚纸滴球球","5分","超棒","景色5","","","藏品丰富，美轮美奂。到台北绝对不能错过的地方。买好门票可以直接扫二维码进入，免于排队购票之苦。"
"ri****li","5分","超棒","景色5","","","非常棒的体验，好多珍贵的文物，大开眼界，最特别的就是那个大白菜和肉，哈哈大家都是冲着这个去的，所以那个场馆人超级多。推荐最好租个讲解器"
"M29****5648","5分","超棒","景色5","趣味5","性价比5","故宫博物院太精致太丰富了，翠玉白菜通透逼真，肉形石栩栩如生，各种藏品或娇憨或生动或华丽贵气或清雅骄矜，真的让人一本满足。台北故宫博物院一改其他台湾建筑小清新的风格，庄重沉静。"
"dondoni","5分","超棒","景色5","趣味5","性价比5","整体不错，有很多珍宝文物字画，最远可以到几千年前。一些翡翠和陶瓷雕刻绘画真是巧夺天空，让人惊叹。可惜大白菜和红烧肉被借出了，在嘉义。"
"Quantum Leap","5分","超棒","景色5","趣味5","性价比5","台北故宫博物院有很多镇馆之宝，如西周毛公鼎，翠玉白菜，颜真卿祭侄文稿，苏轼的黄州寒食帖，等等。去的时节适逢笵宽山水画展出，难得一见。"
"138****9116","5分","超棒","景色5","","","很值得一看，近距离观赏国宝。要游览3-5小时才能看完。周六去的闭关时间延长，周六下午去很合适"
"M51****721","5分","超棒","景色5","","","非常方便，提前一天在携程上买的。只要走二维码通道，把手机上的二维码给工作人员看一下就能入馆。"
"芮娃SH","5分","超棒","景色5","","","订票简单，马上收到二维码，扫码进场，可惜白菜和五花肉不在，老蒋带走的玉类都挺精致，值得看看。"
"ilsaliu","5分","超棒","景色5","","","相当好，太值得一去了。镇馆之宝中大白菜红烧肉毛公鼎都在，字画的如富春山居图，都不在展出之列。"
"nicholecai","5分","超棒","景色5","趣味5","性价比5","台北故宫博物馆可以在台北乘坐地铁再转公交车，故宫每天都有很多游客，特别是参观白玉菜，据说故宫的展品会定期更换，所以要留意它的官网！"
"唔知咩都唔知","4分","满意","景色4","趣味4","性价比4","產品都很贊，特別喜歡裡面展出的瓷器，販賣的周邊產品很多，但是感覺質量一般，只是紀念而已，由於裡面不可以拍照，就拍了外觀，雖然很多參觀的人，但是感覺很有次序，大家都帶著耳麥聽著各自導遊的解說"
"胡大老顽童","4分","满意","景色4","趣味4","性价比4","台北故宫博物馆，来台湾必须打卡的地方，里面的藏品绝对是精品，很多都是世界级的藏品，比如翡翠白菜等，真的太精美了，绝对的不虚此行！"
"思语妈咪","5分","超棒","景色5","","","线上订票真的又方便又划算，境外都能使用，****值得一去，展品很多。"
"M33****8363","5分","超棒","景色5","趣味5","性价比5","年轻时代难得北上游-一般都会有安排故宫行，自己也曾带午餐来看金缕衣，当然他不时换上展览物。好久不见了故宫博物院， 参观的人很多⋯⋯"
"百合1203","5分","超棒","景色5","趣味5","性价比5","打卡台北故宫博物院，感受了厚重历史人文的熏陶，看到了久仰的翡翠白菜、肉形石和毛公鼎。致此台北故宫博物院的三个镇馆之宝都亲眼目睹了"
"M36****3725","5分","超棒","景色5","趣味5","性价比5","主要是去看建筑风格和布局，但是来台北故宫没有什么建筑，全部都是在室内的展览，主要是来看文物。 台北故宫分为北馆和南馆。非常壮观！"
"ChristyHo13","4分","满意","景色4","","","出票效率很高，故宫里面好冷，需要多带一件外套，里面分很多的小场馆，需要很有耐心，慢慢逛能逛上一天，户外还有一个大广场，必须拍照"
"大师a","5分","超棒","景色5","","","很壮观，感受到了我国5000年文化的博大精深！老祖宗太有智慧了……"
"肉肉的侣行","5分","超棒","景色5","","","台北最值得一去的地方，宝贝太多了。随便看看都看了3个多小时，虽然才看了2楼3楼的展馆。"
"管哲云","5分","超棒","景色5","","","去台北必须要去打卡的景点，非常值得一去，故宫博物院一楼的纪念品商店，有很多东西值得买！"
"三十四号","5分","超棒","景色5","趣味5","性价比5","台北故宫博物院对于大陆游客来说是一个必到的景点，当然有必要提醒一下大家，那里非常冷，应该空调常年在22度左右，所以大家带好衣服"
"Joy…","5分","超棒","","","","随买随用，非常方便，而且还有优惠，强烈建议在这里购买门票，很赞喔👍！！！！！！！！"
"M35****1779","5分","超棒","","","","搭公交到捷运士林站居然意外地容易。成人票350美金，另外多花150美金租语音讲解很值，因为语音给你讲解展品的各种细节，真的很有意思，比如墨台是怎么造出来的。值得一看"
"心情好好的毛怪","5分","超棒","景色5","","","非常值得一去！确实有很多的宝物！！太棒了，餐厅的三明治也很好吃！！地下一楼有个儿童乐园，非常棒，可以看电影，可以学习文物知识"
"170****260","5分","超棒","景色5","趣味5","性价比5","很值得一看的博物馆，比北京故宫博物院藏品齐，年代久远！毛公鼎，翠玉白菜，国宝级的！1949年的国粹聚集之地！半天很快就过了！"
"m****ks","5分","超棒","景色5","趣味5","性价比5","非常值得一去的地方，值得讚叹的宝物太多了；
如果可以，应该是每隔一段时间就去参观一次。"
"150****7381","4分","满意","景色4","","","很多很好的文物，基本都是精品，去的时候著名的翠玉白菜到台中展览去了，可惜没有看到，不过还是有很多其它的镇馆的宝贝，值得一去。"
"十年之后","5分","超棒","景色5","趣味5","性价比5","好多宝贝，参观下来加深对历史中遗留下来艺术的敬畏。3层展馆，60多万件展品，人类瑰宝"
"shannyzhang","4分","满意","景色4","趣味5","性价比4","去台湾比打卡景点之一，如果认认真真看玩估计要大半天的时间，看到了翡翠白菜🥬，看到了毛公鼎，很遗憾这次没看到镇馆之宝之一“肉形石“，建议请一位讲解员行程会更有趣。"
"Silver111","4分","满意","景色4","趣味4","性价比4","去的时候是张大千画展，我们有预约讲解，这个是免费的，但是是限量的，红烧肉外借了，所以没有看到，逛一下要大半天的，人还挺多的"
"熊侠建仙哈哈啊","5分","超棒","景色5","","","十分的博物馆，宝特别多，另外，景区里面餐饮也不贵，上厕所吃饭啥的可在当天内多次出入"
"M33****2295","5分","超棒","景色5","趣味5","性价比5","很棒
非常推荐各位来看看这个故宫博物院，有很多的文物从大陆带过来，很有历史感，翠玉白菜、东坡肉这些非常的经典有名，值得一看。"
"yi****214","5分","超棒","景色5","趣味5","性价比5","买的电子票，不用取票，现场扫二维码即可进入。最好是提前在网上预约一个人工导览，我准备预约的时候网页打不开就放弃了，据说多刷几次可以。到了现场可以排队预约人工导览。"
"诗意情节","5分","超棒","景色5","趣味5","性价比5","台北故宫博物院 惊喜的是除了少量书画国宝，大部分藏品都是可以拍的。图3的白菜是最具特色的 震馆之宝 还有就是很喜欢这里的书法收藏"
"五音不全患者","5分","超棒","景色5","","","看历史的地方，台北故宫可以摄影，里面的宝贝真的好赞，可以看一下午～～交通也很方便。"
"👼 麦兜娃娃👑 💄","5分","超棒","景色5","趣味5","性价比5","非常值得去一次，但是小小孩不建议去，还有里面空调开得实在是太冷了，进去得穿件外套"
"kevin7817","5分","超棒","景色5","趣味5","性价比5","台北故宮博物院位於台北市士林區，故宮博物院背山而建環境清幽，每月會更換展覽主題，我從小學到大學畢業這麼多年了都還沒看齊全全部展品，故宮博物院近年來也有很多文創商品再銷售很值得一買，院區還與晶華酒店合作開立了餐廳他們的牛肉麵一定要去品嚐品嚐！"
"leifei","5分","超棒","景色5","趣味5","性价比5","台北故宫博物院又称中山博物院，属地方综合性博物馆、中国三大博物馆之一，是研究古代中国艺术史和汉学重镇，为台湾省规模最大的博物馆。台北故宫收藏和保存了中国绝大多数的国宝，包括著名的翠玉白菜和毛公鼎在内；所馆藏的文物从夏朝一直到清朝甚至包括炎黄远古时期，涵盖了整个中华民族五千年的文明历史。因此被称为，建筑看北京故宫，而文物则要看台北故宫。"
"kevin7817","5分","超棒","景色5","趣味5","性价比5","台北故宮博物院的文物非常值得一看是中國文化的瑰寶，一段時間就會更好展覽文物，每次去都可以看到不同展出內容，故宮還有很多值得一買的文創商品，逛累了還有美食餐廳可以品嚐到五星級飯店的牛肉麵及台灣美食，台北故宮非常一看！"
"ww122123","5分","超棒","景色5","趣味5","性价比5","北京故宫看建筑，台北故宫看藏品。外观是老建筑风格，室内是现代化的展览馆，由于文物的特殊需要，里面空调温度很低，最好是带厚外套。有为玉白菜红烧肉设置了专门的展厅，排队的人很多，好在我们是自由行，可以等人少了再上前仔细观看。书画厅古籍厅有非常棒的展品，可以多留时间细细欣赏。负一楼有一些可以让小朋友体验的设施，做的也很棒。"
"米米鹏","5分","超棒","景色5","趣味5","性价比5","体验很好，值得推荐，景色不错，有趣好玩，翡翠大白菜比想象中的小很多，，，，，，，，，，，，，，，，👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍"
"M35****5282","5分","超棒","","","","这家博物馆很大。步行走到这里,距离稍微有点远,对腰腿不行的人来说可能有点辛苦。 想要慢慢在这里参观的话,花上一天也没关系。如果是团体旅行的时候去的话,因为有时间限制,只能看一些重点,只能急匆匆的逛逛。。"
"玲珑水瓶","5分","超棒","景色5","趣味5","性价比5","非常值得去~
【性价比】超高，里面珍藏太多了，据说每三个月轮展都要一百多年才能看完~参观的人有点多，最好早点去，还可以预约定时的讲解，一个免费的志愿讲解员带领参观~虽然免费，可是专业的教授啊。上次碰到的是专门研究青铜和玉器的，太棒了~~"
"M51****111","4分","满意","景色4","","","一分扣给携程的**分！本来以为解读是全部的语音解读。结果只有嘉义南院的解说，纯粹是误导人！如果没有去嘉义南院的安排，一定一定不要买！
故宫大堂设有人工和自动售票系统，相对方便。不过扫描二维码进去更快一些。里面禁止带水，可以把水免费寄存在外面。博物馆一共三层，我走马观花也用了四个小时，如果对文物感兴趣的话需要更多时间。
故宫出来就有公交车直接去士林，逛完士林府邸就可以直接去夜市逛了，整体还是蛮方便的"
"Dr.bear","5分","超棒","景色5","趣味5","性价比5","台北市的故宫博物院里面珍藏了很多文物，包括古董，山水画，书法，瓷器及其他许多的物品，据说是蒋介石到台湾是从大陆运去的。最着名的是翠玉白菜，博物院也制作精美仿制纪念品出售给来自各地的观光客。博物院除了欣赏古文物外，还可以从中学习到过去的历史经历，寓教于乐呢，值得推荐喔！
【景色】
【性价比】"
"真诚7577","4分","满意","景色4","趣味4","性价比4","故宫现在不禁止拍照了，所以我可没丟杭州人民的脸，大白菜尽管的拍起来了呀，还有青铜，中午在故宫吃了巨贵的牛肉面580元台币"
"M49****456","5分","超棒","景色5","","","景点地理位置方便，而且里面的藏品非常丰富。值得小孩子去见识一下，大人也收获丰富。"
"曼兔纸","5分","超棒","景色5","趣味5","性价比5","非常不错！住在圆山饭店 打车过去起步价就到了，携程上订的票，非常的方便，可惜白菜和五花肉都不在家，出门旅游去了~喜欢博物馆的建议留足一天时间，中餐在博物馆吃的，奶茶超级赞！旁边还有个小花园可以逛逛，可惜我们来不及了"
"戴眼镜的平常心","5分","超棒","景色5","","","网上订的门票，现场直接扫码很方便。定时会有免费的讲解，讲解虽免费，服务非常棒！博物馆的收藏不用讲了，满足你的各方面需求！"
"M38****346","5分","超棒","景色5","","","二维码发送很快，可以直接入园。可能赶上大陆的国庆节，台北故宫人非常多，二维码入园排队10列，纸质票入园的人就少很多。超过a4纸大小的包、双肩包、吃的喝的都不能带进去，因此寄存和租赁讲解器，排队两小时。门票没毛病，如果可以增加一些细节性介绍与规则，更好"
"大脸猫睡醒了","5分","超棒","景色5","","","买的联票，嘉义南院太远了没去，故宫博物院真是值得一去，看到了很多宝贝，大开眼界。"
"LMilly","5分","超棒","景色5","趣味5","性价比5","绝对人气最旺的景点，喜欢不喜欢文物的都来看看，三楼的旅行团很多，要注意避开人流。语音导览机不一定要租，因为走文字说明。一般性地慢慢看，4个小时够了，除非你特别好学。地铁要做到士林站，然后坐一辆红线小公交直达故宫。内部不让拍照。"
"138****2398","5分","超棒","景色5","趣味4","性价比4","台北故宫是中国著名的历史与文化艺术史博物馆。建筑设计吸收了中国传统的宫殿建筑形式，淡蓝色的琉璃瓦屋顶覆盖着米黄色墙壁，洁白的白石栏杆环绕在青石基台之上，风格清丽典雅。 对中国传统文化爱好者而言，台北故宫无疑是一个圣地，这里收藏了中国历代文化艺术珍品，呈现了五千年文化的精髓。"
"缘来是你0112","5分","超棒","景色4","趣味2","性价比4","里面有很多很多的文物都是从大陆带过去的，也是目前大陆故宫里面锁没有的，值得一看！"
"潘猫","5分","超棒","景色5","趣味5","性价比5","到台北一定要去的景点！和北京故宫不同，台北故宫有非常多的馆藏，一定要有耐心静下心去观赏，地下一层有个纪念品店，非常多的创意礼品，建议一定要带回几样。故宫里不能拍照，就放了一张洗手间的标示图，觉得还挺有意思。"
"小小","4分","满意","","","","捷运——搭乘捷运淡水线至士林站下，于中正路转乘255、255（区间车）、304承德线、304重庆线、小18、小19、红30至故宫正门口或大门广场；公车——213、255、304、小18、小19、红30至故宫博物院站。
故宫博物院需要买门票的，个人票250NT，用青壮卡可以便宜150NT开放时间8:30-18:30，每周五、周六延长到21:00用故宫博物院的门票可以免费去至善园可以提前预约中文讲解，也可以进去用100NT租个讲解器，里面无论是讲解器还是团体基本上都是用耳机的，尽量保持安静。
双肩包需要寄存，10NT硬币，拿包的时候会还的，里面不可以拍照哦！"
"南京蓝鹰加图索","4分","满意","景色4","","","打卡打晚了。这是一个来台北必到景点 要有思想准备 和北京故宫博物院规模差距非常大 但是里面有许多珍品 比如翡翠白菜和肉石。门票不贵 很很多志愿者。避开节假日 人不算太多。"
"米伦","5分","超棒","景色4","趣味5","性价比5","藏品太好了，经常是随便一眼就能看到赞叹的东西，三个小时不够用啊，只能下次再来了"
"M23****3582","5分","超棒","景色5","趣味5","性价比5","值得去的博物馆，看到了很多展品，可惜《清明上河图》、《东坡肉形石。》没展出。"
"_ceai****6973","5分","超棒","景色5","趣味5","性价比5","绝对值得去，而且应该去的一个地方。展品精湛，令人叫绝。这些文物如何来到台湾的？了解故宫文物迁台经过，也就了解了抗日战争以及国共内战的许多细节，博物院的旅游观光纪念品也非常出色。"
"E01****89","5分","超棒","景色5","","","藏品实在是丰富，用了半天的时间，感觉也是走马观花。有免费讲解，最好在网上提前预约，我们运气还不错，现场预约也成功了。"
"nfhqilan","4分","满意","景色4","","","故宫需要花时间和体力，所以一般都是走马观花而已，各朝代的瓷器和玉较多，有深刻印象的真不多。101感受的是电梯速度，其他的体验感很一般，夜景也一般。性价比一般"
"D37****08","5分","超棒","景色5","","","真好，开了眼了！布局合理，内容丰富多彩，好多国宝，可惜了了，没有留在大陆。"
"Ethan Hsiung","4分","满意","景色3","趣味3","性价比4","參觀台北故宮博物院

人好多

2樓有張大千120週年紀念展覽

走馬觀花看了一圈

圖一圖二寓意有所節制，不然誤事。

進門口有提示語：輕聲細語。

這樣的溫馨提示真的很舒服。"
"206****370","5分","超棒","景色5","","","特别方便，手机会收到二维码，扫码进入，免去了排队买票或者换票的麻烦。很好。"
"远征777","5分","超棒","景色5","","","无价之宝琳琅满目，感受中国五千年文化底蕴，见识古人的智慧，涨见识了，推荐。"
"潇逸的珍珠","5分","超棒","景色5","趣味5","性价比5","故宫博物院的藏品很多，故宫博物院很多，一定要安排好时间，将宝藏尽收眼底。"
"电梯泰斗","4分","满意","景色4","","","没能充分利用，台北的公交系统其实一般，各景点如搭捷运或公交车还不是很方便，要走很多路。其实直接买景点门票更划算。"
"紫色旋风sunny","5分","超棒","景色5","","","可以逛一整天，服务也不错，门票的价格挺合适的。看到了镇馆之宝翠玉白菜。里面有两个餐厅，一个是简餐(性价比比较高)，一个是比较正规的餐厅(感觉有点小贵)。"
"ya****mdg","5分","超棒","景色5","","","台北故宫只有3层，藏宝太多，一般的汝窑都上不了台面。建议提前预订人工导览"
"无蚊不夏","5分","超棒","景色5","","","不虚此行！太震撼！故宫三宝，在台北故宫看到了两个，追到台南看了白菜。无憾"
"M81****04","5分","超棒","景色5","","","风景很美，展品丰富多样，都是精品，值得好好，多次参观，慢慢体会，学习。"
"人生配角","4分","满意","景色5","趣味3","性价比3","游玩台北必去景点，里面很多宝贝"
"char****506","5分","超棒","景色5","","","太多宝贝叹为观止！有时间慢慢看吧，此行遗憾的是没看到镇馆之宝白菜和肉！"
"windyzxh","5分","超棒","景色5","","","太值了，出票也很快。验证不麻烦的，有专门的通道。
下次有机会，一定二刷！"
"186****7999","5分","超棒","景色5","趣味5","性价比5","很值得一来的地方，已经是二是啊了，展区布置的很好，游客虽多，但不显得吵闹杂乱，展品还算丰富，介绍与说明清楚，门票也不贵，交通方便"
"M22****1479","5分","超棒","景色5","趣味5","性价比5","明清皇家典藏，绝世之宝，琳琅满目。
新冠特殊时期，游客不多，体验非常好"
"M44****477","5分","超棒","景色5","","","真正感受到中华文化的魁宝，真心希望人类能够保护自己的非物质文化遗产。"
"M33****860","5分","超棒","景色5","","","直接刷二维码就可进去，很方便，各个朝代的文物令人大开眼界，值得参观。"
"M28****5286","5分","超棒","景色5","趣味5","性价比5","非常值得一去，到台北一定要来故宫博物院参观！古代劳动人民智慧的结晶～"
"1981ch","5分","超棒","景色5","趣味5","性价比5","展品很多，都很精美，占地面积也很大，学生可以带学生证去，会有优惠！~记住不能拍照！！！！馆内还有一个地方买的是展品的周边伴手礼，有很多实用又好看的东西，值得买来送给好！~我自己买了好多！~"
"༒ཻ克勞斯Klau$","5分","超棒","景色5","趣味5","性价比5","真的很棒 感受和体验拉满 每个人都很有礼貌 点赞👍 五星级推荐旅行目的地"
"知白守黑村长","5分","超棒","景色5","","","故宫没话说、确实好！买这个票意义不大，因为租语音导览用了一个小时！"
"我的包包里有糖","5分","超棒","景色4","趣味4","性价比4","到了台北值得一去参观，里面有许多珍贵文物，填补了北京故宫的空白。"
"118****302","5分","超棒","景色5","","","可惜这次没看见国宝，有点遗憾！不过珍贵的东西很多，看了很喜欢.。"
"百合1203","5分","超棒","景色5","趣味5","性价比5","打卡台北故宫博物馆 来台北必来的地方 看到传说中的 翠玉白菜，导游说前两天才外借展览回台北，真的太幸运了，另外 博物馆里还有很多其他的收藏 真的开眼界了！"
"al****er","5分","超棒","景色5","","","展品很多，宝贝很多，周五周六晚到9点，人少，强烈推荐这个时段去。"
"莉莉鸭啊","5分","超棒","景色5","","","地方不发，但是藏品丰富，可惜的是白菜拿出去巡展了，只看到了红烧肉"
"_M13****3762","4分","满意","景色4","","","台北故宫博物院值得一去，管理员很nice。孩子18岁以下免票，可是携程上没看到提示，已经定好了，说不退不换，这票故宫博物院说不能收，给孩子手上盖过章就放行了，携程这是额外的无本收入吗？"
"ph****108","5分","超棒","景色5","趣味5","性价比5","人流如织，信息量好大，需要4小时以上慢慢观赏珍品，好好了解历史。"
"_WeCh****62345","5分","超棒","景色5","趣味5","性价比5","【景色】很多知名的历史文物，还是很值得来参观一躺的呢，很开心能来这边感受不一样的人文关怀，很不错的呀，推荐大家来哦
【趣味】很有趣，体验不一样的人文历史哦
【性价比】很值得得呢，性价比高"
"110****268","5分","超棒","景色5","","","门票票面价680TWD。但是携程上购买价190RMB，贵一些。"
"大明大大","5分","超棒","景色5","","","物藏丰富，值得一去，去时刚好还有张大千先生书画展，非常饱眼福！"
"彩虹Tracy","4分","满意","景色4","","","故宫展品不多，现场购票比网络贵几元，感觉一般，参观了士林官邸，老年人半价，每天有固定时间参观，中午休息"
"天生哥","4分","满意","景色4","趣味4","性价比4","来台北跟团游基本第一站都是这里 面积比北京的故宫要小很多 不过收藏缺不少 博物馆仿造中国传统宫殿式建筑，白墙绿瓦，正院呈梅花形，进去开开眼界也不错。"
"205****056","5分","超棒","景色5","","","数量虽然不多，但这里的珍宝贵在精美，细致。整栋博物馆共三层，走了两个多小时才看完大部分的展厅。性价比高"
"聊聊侃侃","5分","超棒","景色5","趣味5","性价比5","宝贝太多了，而且都是色彩鲜艳，完好无损，华丽优雅，看着又感觉到就能实用，毕竟都是当时在用的东西直接拿来台湾。与我们的北京故宫文物有天壤之别。"
"大大大橙子哥","5分","超棒","景色5","趣味5","性价比5","不得不说老蒋当时真是带了好多好东西去台湾，希望祖国早日统一！"
"kayan","5分","超棒","","","","里面的各种物件真的是精致得很，自己慢慢逛能在里面看上大半天。"
"owenababy","5分","超棒","景色5","","","性价比超高，人少，值得去，自驾路上很爽。小朋友超级喜欢，白鲸很逗，喜欢逗小孩开心。里面吃的也很便宜。"
"203****050","5分","超棒","景色5","","","台北故宫博物院很值得去一趟，收藏的宝物很多，初次到台北，感受很好******************"
"_yt1****164","5分","超棒","景色5","","","很好。很方便。还不用花台币。如果是用台币的话，是350台币。"
"sha****anna","4分","满意","景色5","趣味4","性价比5","台北故宫，必须打卡的地方，里面的珍宝可以说一点不次于北京故宫的精致，特别喜欢玉白菜，领略了什么叫做巧夺天工，精美绝伦，非常值得细细品味一天。"
"zsheryl","5分","超棒","景色5","趣味4","性价比5","早晨9点到的，人还不太多，旅游团9-10点后陆续进来。建议先去三楼看著名的收藏品，再慢慢下楼看。博物院里比较冷，如果打算长期停留建议带外套。"
"andagoos","5分","超棒","景色4","趣味5","性价比5","值得再来，嚟台北故宫就预左分两次行程或整天，太多太多惊世文物"
