user_detail_name,text,text 2,text 3,text 4,text 5,content_wrap,iplocation
186****6205,4分,满意,景色5,趣味4,性价比4,在九龙，位置绝佳，沿着步道欣赏着江景，就到了。人不多，藏品还是有点看头的，当然不能和台湾故宫的相提并论，建筑方面，和北京的故宫完全不是一个级别的。但是作为一个了解中国明清历史的地方，还是值得一去。,IP属地:上海
139****5288,5分,超棒,景色5,趣味5,性价比5,博物馆环境还不错，主要是三星堆特展最后一天，西九龙文化区离九龙也不远，出租车去比较方便，香港出租车27元的起步价，尖沙咀过去花了30多。,IP属地:广东
M25****6452,5分,超棒,景色5,趣味5,性价比5,建议9个展厅都去看一下，很多东西都是第一次看到，建议三个小时游玩时间，有几个展厅可以互动体验，顶楼的外景很不错，适合拍照留念，不过就是太热啦！拍完赶紧撤退。,IP属地:中国香港
xiaohei5678,5分,超棒,景色5,趣味5,性价比5,西九龙文化区有离海边比较近，离高铁西九龙站更近，交通比较方便，离尖沙咀也比较近，这里和故宫博物院联合的博物馆也是非常棒的选址和设计。在携程上买票也很方便。,IP属地:山东
紧身年华,5分,超棒,景色5,趣味5,性价比5,太棒了！进去4个多小时，还有一个另外自费的厅没去，1-7都去了！很有意思很值得看，8号展厅正在布展就不能进去，9号展厅是法国宫廷服饰珠宝首饰我们没有进去。,IP属地:广东
M22****668,5分,超棒,景色5,趣味5,性价比5,来到香港，这个博物馆，还是很值得一看的，尤其是带着孩子的家长。一楼也有讲解器，在服务台。有普通场馆和特殊场馆，我们全都去参观了。孩子还是学到了很多的知识。,IP属地:中国澳门
m_kuo,5分,超棒,景色5,趣味5,性价比4,门票价格贵是贵了点，但是能看到好多北京故宫里没见过的文物，物有所值。北京故宫换展慢，展陈空间有限，香港故宫反而是增加了展陈空间。同时观景平台的景色也很绝。,IP属地:上海
103****667,4分,满意,景色4,趣味4,性价比5,座落香港西九龙文化区的故宫博物院，临近海旁，环境一流，馆内藏品丰富，而且运用很多现代科技让我们更加近距离，更加详细地了解各种文物，但与北京和台北的故宫博物院相比，缺少文创类产品，希望后面不断完善,IP属地:中国香港
爱旅行者 w,5分,超棒,景色5,趣味5,性价比5,🌟“香港博物馆，一场文化与艺术的盛宴，令人赞叹不已！”（回味着在博物馆内欣赏展品的感受）它宛如一本立体的史书，向我们诉说着这座城市的故事。建议有值得去,IP属地:广东
108****112,5分,超棒,景色5,趣味5,性价比5,从尖沙咀过来，推荐从双层巴士，一路风景慢慢看。去北京故宫，看到的是建筑之美；而在香港故宫博物院，看到的是器物之美。值得带上孩子们去！,IP属地:广东
匿名用户,5分,超棒,景色5,趣味4,性价比5,值得前来 ！虽然展品不多都是私人捐赠 收藏品 ，但对了解建筑、衣饰等相关资料介绍清晰，收获到不同知识。虽然不能和北京比精美，但还是值得一去，当时也赶上珠宝特展,IP属地:湖北
139****8836,5分,超棒,景色5,趣味5,性价比5,"门票可预约，也可以现场买。可以寄存大件行李。

馆内冷气充足，建议穿好保暖衣服和带点零食补充能量。

当日没逛完出来吃饭或休息的话，出闸口时可以让工作人员绑一个手环，吃完饭或休息好可以凭手环再次进去。",IP属地:广东
fly****ars,5分,超棒,景色5,趣味5,性价比5,太扎实了！好多内地各个博物馆借出的宝贝，动线合理，展陈讲究，美不胜收。四个小时没逛完，服务人员都很好，超专业，还和孩子玩互动，闭馆了也静静等待你结束。,IP属地:中国香港
怕上火喝怡宝,5分,超棒,景色5,趣味5,性价比5,公司团建选择去香港故宫博物馆，而且我们还有导游给我们介绍，我越发觉得去一个地方参观，有一个合适的导游介绍，其实真的很有必要，否则就是走马观花的去看一看,IP属地:广东
最冰冷的吻,5分,超棒,景色5,趣味5,性价比5,香港故宫文化博物馆，共展出914件来自北京故宫博物院的文物，其中有166件文物为国家一级文物，如果你来香港旅游，这里值得重点推荐！,IP属地:广东
西林周润发,5分,超棒,景色5,趣味5,性价比5,"过去五千年我们一直在世界之巅，棋桌上的对手换了一个又一个，都消失在历史的长河中。
三星堆展馆藏品挺好，可惜没有实体神树（有视频介绍）。故宫的日落也很美。",IP属地:广东
138****8177,5分,超棒,景色5,趣味5,性价比5,香港故宫博物院，我们去看了很多真正的故宫宝物，不是赝品，香港故宫博物馆装修的格调非常高级，建议去参观一下 就是看他的装修和摆放都够欣赏学习，何况再看一下他们是如何布局理解的更早的使用和发现！,IP属地:安徽
匿名用户,5分,超棒,景色5,趣味5,性价比5,香港故宫文化博物馆很值得去看，大约花4小时。晚上看完可以在海边坐一下，欣赏维港夜景。有9个展馆，其中第八的卡地亚珠宝展很好，都是名贵的欧洲钻石头冠。,IP属地:广东
靖cherry,5分,超棒,景色4,趣味4,性价比3,香港故宫博物馆，展品不是很丰富，但是故事型布展也算小而精。在卡地亚特展馆里，某些工作人员的态度不是很nice。整体感觉故宫的工作人员没有m+的友好。,IP属地:江苏
雪中火nickel,5分,超棒,景色5,趣味5,性价比5,很好玩，展品精致，建筑现代与古风结合，有些有意思的互动环节，还能拍出美照，有免费班车交通也挺方便的，适合各类人群，真的挺有意思的,IP属地:上海
匿名用户,5分,超棒,景色5,趣味5,性价比5,很不错，地理位置优越，风景超好，展品也是很丰富，没想到香港故宫有这么多的珍藏，适合带孩子来走走看看。携程买票很方便，周边也有很多地方可以走走逛逛。,IP属地:北京
匿名用户,5分,超棒,景色5,趣味5,性价比5,位于西九龙文化公园，周边有M博物馆和港岛最高楼，位于海港边上，风景美不胜收！看似不大，逛起来细看的话也至少要两小时多，和北京故宫是很好的搭配互补。,IP属地:上海
ha****918,5分,超棒,景色5,趣味5,性价比5,值得参观的，里面有详细的介绍每个器件的历史文化，展品都是历史价值丰富的，瓷器都是皇家御用之选，图案文化丰厚，特别的“梦蝶”的观赏，很值得看多几遍！,IP属地:广东
孙蜀黍,5分,超棒,景色5,趣味5,性价比5,非常值得去看，香港故宫博物馆的东西比北京故宫博物院的强，设计很精致，这儿每一个展品的介绍都非常好。希望大家都去看，就是里面和外面的餐厅都太贵了。,IP属地:四川
匿名用户,5分,超棒,景色5,趣味5,性价比5,很大！里面有很多珍贵的宝物和藏品，非常值得！尤其是金器展，金子果然是硬通货！黄金首饰文物太好看了，疯狂拍照！！！！！！！！！博物馆商店也好好逛！,IP属地:中国香港
匿名用户,5分,超棒,景色5,趣味5,性价比5,真的很值得去的一个博物馆，一定要买1到9的套票，展厅9绝对震撼，整个博物馆都是精品，感叹中国文化的博大精深，艺术精美，震撼之余唯有自豪，不枉此行,IP属地:江苏
Sammy0618,5分,超棒,景色5,趣味5,性价比5,设计美轮美奂，文物件件精品，中西方对话很棒！,IP属地:上海
我是阿么,5分,超棒,景色5,趣味5,性价比5,展馆靠海，环境很好，交通也方便。展品相对于国内来说少点，但装置和互动不错，结合了香港特色。附近还有M+艺术馆，可以安排半天游览及休闲，老少咸宜。,IP属地:海南
Rosbin_,5分,超棒,景色5,趣味4,性价比5,挺不错的 有很多货真价实的文物 能帮助人们特别是香港地区的人们更好地了解明清时期的中国历史 有助于增强民族文化认同和民族文化自信 增强中华民族的凝聚力,IP属地:中国香港
Moni82,5分,超棒,景色5,趣味5,性价比5,一共七层，9个展厅，和国内博物馆最大的不同在于，人没有国内的多和突出中西方的对比交流。比较遗憾的是没有专门的讲解员，志愿者的知识还是比较局限。,IP属地:北京
i呼啦,5分,超棒,景色5,趣味5,性价比4,都说文艺收藏品反而要在香港故宫文化博物馆来看，而不是在北京。果然，在一个先进现代的都市，来欣赏历史沉淀，一种文化的反差感，一种独特的文化之旅。,IP属地:广东
匿名用户,5分,超棒,景色5,趣味5,性价比5,值得一看，最主要是观展环境以及氛围很好，展馆和展品都很新潮，位置也很方便，西九龙高铁站出来走十几分钟就到了。看完展，坐在海边吹吹风也是很惬意的,IP属地:广东
M23****1626,5分,超棒,景色5,趣味5,性价比4,香港故宫博物馆一共有九个展馆，挺适合带孩子去看一看的．每个展馆展示的主题都不一样，8号馆和9号馆是另外收费，可以自由选择买不买这两个馆的门票。,IP属地:广东
billyip,5分,超棒,景色5,趣味5,性价比5,香港故宫博物馆最大的特点是可以近距离观看珍贵的故宫藏品，所以可以看得很仔细，也可以真切感受每一件国宝的魅力，因此香港故宫博物院是很值得一去的。,IP属地:广东
M21****655,5分,超棒,景色5,趣味5,性价比5,非常的棒，收获满满。特别适合亲子游览学习，特别的高大上，藏品特别丰富。以后还会不定期的带孩子们过去参观学习，还会推广给其他朋友，让更多人受益。,IP属地:广东
asmcepi,5分,超棒,景色5,趣味4,性价比5,故宫博物馆位于西九龙海边，交通方便，地铁可达；设施完善，建筑物极具特色，融合现代几何线条与传统琉璃瓦元素，中庭螺旋楼梯、维港景观露台成网红打卡点。展品丰富，涵盖古今中外，值得一访。,IP属地:上海
小熙的足迹,5分,超棒,景色5,趣味5,性价比5,环境很好，有不少故宫的珍藏文物，又没有北京故宫那么多人，可以静心欣赏。很不错。9号厅的特展有凡尔赛宫与故宫往来文物，且都是原物，很值得一看。,IP属地:北京
匿名用户,5分,超棒,景色5,趣味5,性价比5,"新年第一天来香港故宫，完全没人！本来以为放假会排大队的，很幸运
第3次来了，主要来看新的临展，当紫禁城遇上凡尔赛宫，选题不错，现场文物也很丰富",IP属地:广东
M17****594,5分,超棒,景色5,趣味5,性价比5,香港故宫博物馆感觉非常长见识，看到很多不一样的珍贵物品，学到了历史知识，还有讲解员讲解，足足逛了一整天，像是穿越了历史，非常的开心。十分快乐,IP属地:广东
匿名用户,5分,超棒,景色5,趣味5,性价比5,"体验超级好，很多藏品都没展出过，且布展理念和内地不一样，尊重人，理解人，以人为本。

在场馆的服务方面做的也非常到位。细节满满，还有小凳子等等。",IP属地:云南
159****2919,5分,超棒,景色5,趣味5,性价比4,"香港故宫博物馆，不仅是明清史的浓缩，而且运用了光学，美学，完全不能用票价去衡量～真的是让人意犹未尽！
是非常人性化的一座博物馆，逛累了可以欣赏历史影片。特别是有学生的家庭，极力推荐！",IP属地:上海
_seogo****313691,5分,超棒,景色5,趣味5,性价比5,有很多精致的文物，摆设也很用心，值得一去。博物馆靠近海边，还能看到很不错的海景。去的时候下雨，一楼有可以寄存雨伞的地方，记得锁之前先看看操作说明，要先设置密码的。如果没有设置，锁之前默认的数字就是密码，得先记好了,IP属地:广东
200****773,5分,超棒,景色5,趣味5,性价比5,香港故宫不同于北京的，主要是面向世界的，整体建筑设计既有现代化元素，有具有古典风格。服务管理非常到位，附近有公交车，只是没有地铁，不太方便。,IP属地:北京
匿名用户,4分,满意,景色5,趣味4,性价比4,展厅一可以领免费耳机等讲解员讲解，这个做的比大陆好，大陆的博物馆，我目前接触的虽然会定点有讲解，但是不会发放耳机，效果并不佳。这点可以学习下。文物的话还是故宫博物院跟国博的比较多。,IP属地:广东
M29****124,5分,超棒,景色5,趣味5,性价比5,分不同主题为展馆展出，展品更多为私人收藏者捐赠如能增加一些古董真迹一类就更好了，其中仍有还在更新的展馆，工作人员服务态度很好，冷气很足凉快。,IP属地:浙江
匿名用户,4分,满意,景色4,趣味3,性价比4,夏天来一定要穿长裤长衣，空调很冷。说下展览，只有特展厅 8-9 相对会有比较好的体验和内容。其他展厅很一般，大多数是故宫博物院的东西，而且数量很少，质量也一般，不如国内的几大博物馆并且没有特色，所以建议只看特展厅。最后，文创做的很差，而且没有博物馆自己的特色章，也没有邮寄服务，明信片也只有在特展的时候才有，平时是没有本管主题的明信片的，香港的这个空白没办法填补，只能这样到头了。看展览和文物还得回大陆，体验很一般。,IP属地:中国香港
达人,5分,超棒,景色5,趣味5,性价比5,"能够近距离接触到国宝级珍品，即使在北京故宫博物馆都没有这种机会。
馆内的藏品丰富，虽然说是借用，但是都是珍品。另外当天的卡地亚特展也十分不错。",IP属地:中国香港
Jeff Ma,5分,超棒,景色5,趣味5,性价比5,分多个专题展示故宫的文化和遗存，环境也非常优美，周围走走看看也心情舒畅。故宫开发的文创产品也非常不错，可以满足不同参观者的需要，值得推荐。,IP属地:中国香港
sma****gy,5分,超棒,景色5,趣味5,性价比5,跟故宫博物馆是没法比，但对于香港来说是很不错的展馆了，里面介绍很详尽，中英对照，还有小折椅可以借用，参观时间大概2小时内就能看完，比较轻松,IP属地:上海
星辰黎明,5分,超棒,景色5,趣味5,性价比5,环境景观无敌，展品绝对值回票价，不看后悔，买了特别展的门票，8号珠宝馆非常受欢迎。如果喜欢珠宝的基本一定要买特别展，不喜欢的买普通的就行。,IP属地:中国香港
门头沟巴德,5分,超棒,景色5,趣味5,性价比5,太棒了👍虽然是春节假期但是人也不算多，特展9非常值得看。展出的藏品都非常的好，文创产品和北京故宫有些雷同，虽然有门票🎫，但是很值得。,IP属地:北京
xiaohei5678,5分,超棒,景色5,趣味5,性价比5,在香港西九龙文化区，风光无限好，又有博物馆可以参观，真的是享受生活。博物馆的本身就是一个好建筑，更不要说有那么多的展品了，相当棒的体验。,IP属地:广东
木易真人,5分,超棒,景色5,趣味5,性价比5,订票价格优惠，到位快捷，使用方便。香港故宫文化博物馆是一座很值得参观的博物馆，展品不多但十分精美。与内地不一样，需要购票参观，周二闭馆。,IP属地:广东
匿名用户,5分,超棒,景色5,趣味4,性价比5,个人认为香港故宫博物院很值得去，馆内主要是清朝皇宫内的用品，以及圆明园修建的图纸。展品都很精致，保存完好。瓷器、玉器、各种饰品非常精美。,IP属地:辽宁
M15****752,5分,超棒,景色5,趣味5,性价比5,第一次知道香港竟然也有个故宫博物院，也知道了收藏家们为了让国宝回归祖国所做的不懈努力。感谢这些先辈们，才让我们有机会见到这些珍贵的国宝。,IP属地:广东
MOTIONMU,5分,超棒,景色5,趣味5,性价比5,M+本身建筑美学与艺术性的碰撞恰到好处的融合并给逛展者带来一些视觉趣味与享受，当然便利的展陈环境，清晰的视觉符号与室内设施也很为旅行加分,IP属地:浙江
雷打不动008,5分,超棒,景色5,趣味5,性价比5,买了10点的票子，迟到一个多小时也可以进去，很人性化。博物馆可以打发半天时光，展品还是值得细细欣赏的，环境也很好，就是文创店的书贵得离谱,IP属地:上海
M45****293,5分,超棒,景色5,趣味5,性价比5,非常有意义的一次游览，处处是风景！从故宫到故宫一路走来了解文物历史，了解香港文化！一件文物一个故事。一个个场景再现，让我们又回到了过去！,IP属地:四川
阿华田.,4分,满意,景色5,趣味4,性价比4,环境很好，就在海边，里面展品都是收藏家捐赠，很多展品品质非常高，旁边有个美术馆可以顺便看看，只是门票稍微贵了一点，凭学生证可半价，我忘记买了成人票有点后悔，故宫博物馆靠海边的地方楼下的餐厅非常好吃,IP属地:中国香港
qiuxt,4分,满意,景色5,趣味4,性价比5,走进香港故宮文化博物館，虽然展出文物的级数远不及北京和台北故宮，但能人性化地让参观人士近距离、不限時及隨便拍攝，并且还有免费讲解员讲解每件展品，深度观赏由北京借展的国宝级文物。,IP属地:江苏
M22****3179,5分,超棒,景色5,趣味5,性价比5,携程的票价比原价加了一倍，而且星期三是免费参观的也在收钱,IP属地:广东
mike861,5分,超棒,景色5,趣味5,性价比5,"东西比较多（主要明清），拿着讲解器逛了4个小时多，小朋友玩的比较开心
由于下午还有其它行程，9号馆没去
在海边，风景也不错，附近可以拍拍照",IP属地:浙江
ke****czy,5分,超棒,景色5,趣味5,性价比5,真品多值得一看,IP属地:上海
💫     fi.🌸,5分,超棒,景色5,趣味5,性价比5,整体环境很好，展览灯光布局什么的逛起来也很舒服，值得一去的，展厅附近西九龙周边也很舒服，一圈走下来体验很好，附近餐饮有更多选择就更好,IP属地:山东
M28****5299,5分,超棒,景色5,趣味5,性价比5,临时决定要去的，去的时候人不多，小朋友很喜欢，看到了一些在北京故宫没见到的展品，超美，路线规划的很合理，工作人员也很热情，很适合溜娃,IP属地:湖南
陈俊英,5分,超棒,景色5,趣味5,性价比5,西九文化区内，可以看看，文物布展设计感很强，各种创新体验。自己静下慢慢看，个别展厅没开，文物数量不多，但是讲解和说明都很清晰。推荐！,IP属地:辽宁
Happy Maggie,5分,超棒,景色5,趣味5,性价比5,展品很精致，人少可以安静得欣赏，展馆外面风景也很漂亮，可以在平台上拍拍照，交通也还方便，离市中心不远，如果天你去没那么热，步行也可。,IP属地:上海
M41****749,5分,超棒,景色5,趣味5,性价比5,"本来以为逛2小时结果逛了5小时😅
故宫博物院你到底塞了多少东西进去啊。
没有睡莲，比较失望。蹭了别人的讲解，说的非常好。高手在民间啊。",IP属地:广东
九阿携,5分,超棒,景色5,趣味5,性价比5,出票很快，展览过程很顺利，就是下午人有些多，没法仔细安静的欣赏。另外就是车子不太方便，绕了几圈才找到。海边风景很好，值得去走走看看。,IP属地:福建
、银河～,5分,超棒,景色5,趣味5,性价比5,博物馆内环境特别舒适，工作人员挺热情的，还有政府赠送的小礼品哟，强烈推荐哈～携程订票也非常高效，性价比也挺高哦～馆内人还是挺多滴啦～,IP属地:湖北
匿名用户,5分,超棒,景色5,趣味5,性价比5,香港故宮文化博物館展示九百多件來自故宮博物院的珍貴文物，不少都是首次於香港公開展出。當中部分藏品更是從未對外公開展出。博物館亦定期舉辦有關中國文化藝術的特別展覽，以及來自世界各地的藝術珍品。,IP属地:中国香港
118****664,5分,超棒,景色5,趣味5,性价比5,馆内展出东西不算多，但是也不错，布展合理，里面有儿童互动区，环境很好，窗外就是海景，出去就是西九文化区的海边，非常休闲适合放松心情,IP属地:浙江
匿名用户,5分,超棒,景色5,趣味5,性价比5,真的是很好的体验，可以在这里看到很多故宫的文物，亲身体验皇宫一日生活，门口的开放广场紧邻海滨，有很好的风景，还可以看到梵高真迹！！,IP属地:中国香港
匿名用户,5分,超棒,景色5,趣味5,性价比5,香港故宫博物院展品丰富，内容多彩。老人票28元携程网预订，非常方便。可以看7个展厅，博物馆内服务态度好，设施齐全，总体感觉非常棒！,IP属地:中国香港
E02****05,5分,超棒,景色5,趣味5,性价比5,这里的展品很不错，各种皇宫内的物品都有，值得一看起！尤其是很多生活用品比如火锅，很有意思！还有皇上的龙袍，娘娘的配饰，都是真品的！,IP属地:天津
匿名用户,4分,满意,景色4,趣味3,性价比3,香港故宫继承北京故宫一部分历史文化，展厅规模挺大，值得去一趟，唯一没中不足交通不是太便利，在西九文化区，无港铁，坐接驳车等待时长有点多了，建议缩短时间10分钟一班更为合理,IP属地:江苏
小容易儿,5分,超棒,景色5,趣味5,性价比5,这次香港来极力推荐 香港必游 寓教于乐 展品丰富 细细看了四小时 特别是瓷器展 归类的方式很有趣也很特别 有横向也有纵向 对了解那段历史非常有帮助,IP属地:江苏
匿名用户,5分,超棒,,,,把握最后一天，观看「中华文明溯源」专题展览。透过认识考古文化和考古遗址，从而了解五千多年前的中华文明起源、形成和发展的历史脉络。,IP属地:未知
sally妞妞,4分,满意,景色5,趣味5,性价比5,这次去香港，特去了故宫，线上买门票，丝滑进入很方便，一定要提前买票，当天去没有票的，看的人还是蛮多的。排队进安检，北京故宫没看到的文物，这边能看到一点，文物实在太震撼了,IP属地:上海
M22****6490,5分,超棒,景色5,趣味5,性价比5,博物馆参观体验极佳，里面人不是很多，各种展品都很好看，环境也很好。里面空调冷气很足，在里面人很舒服，怕冷的朋友可以穿长裤带件外套,IP属地:江苏
M27****4447,4分,满意,景色4,趣味4,性价比4,适合小朋友参观，观景台的景色很漂亮。但总体来说M+的展览更有趣，故宫的文传和文物基本上都是北京故宫的时候，北京的体验感更略胜一筹。但港博有一些互动拍照和游戏还是可以的。,IP属地:中国香港
匿名用户,5分,超棒,景色5,趣味5,性价比5,"展馆位置交通有待进一步完善。
馆内环境、展品分布还好，展品类型比较丰富，大人小朋友都适合参观学习，只是当天时间紧迫，值得一去再去！",IP属地:广东
138****0775,5分,超棒,景色5,趣味5,性价比5,"布展很专业，特别好的是展馆内的导览人员，专业又耐心，让我学到不少新知识。
展馆对展品很尊重，每件展品都有专门的柜子，专业的灯光。每件展品都熠熠生辉，展馆方用心良苦，谢谢。",IP属地:广东
jy维维,5分,超棒,景色5,趣味5,性价比5,"-在维港旁畅游古今
“一半现代与一半历史的相互融合碰撞 ”
在这里我感受到了老祖宗们的极致审美
时尚就是经典的轮回
-历史不会说话却借文物无声的表达
“大俗大雅 极致繁复 清净润透”",IP属地:江苏
kxy0668,5分,超棒,景色5,趣味5,性价比5,非常精致的展品，有时间慢慢逛，一点一点了解文物，不错的文化体验。皇帝的一天，起得很早，睡得很迟，做一个勤勉的皇帝还是很辛苦啊！,IP属地:重庆
moonzc,5分,超棒,景色5,趣味5,性价比5,看了1-7展厅，游览2小时，真的超值，感叹古代帝王的饮食起居，真的好奢侈。5000年的文化底蕴，真的样样拿的出手，文物会说话。,IP属地:广东
sheknowstheway,5分,超棒,景色5,趣味5,性价比5,交通方便 非常好的地方 价格适中 展览品非常精致 可以逛三个小时以上 感受并学习到了很多东西 很开眼界 9号厅一定要去看看 希望下次还有机会来,IP属地:广东
jessicacqx,5分,超棒,景色5,趣味5,性价比5,非常值得一看的博物馆，虽然没有北京故宫的实地体验，但里面展品的陈设和介绍一点都不亚于北京，甚至在欣赏文物方面比北京的体验更佳，让人近距离多角度欣赏,IP属地:广东
186****6788,5分,超棒,景色5,趣味5,性价比5,高品质博物馆，一定要去。建筑设计本身就赏心悦目，逛累了在台阶上坐着休息可以看到开阔的风景。常设馆和特别展的策展水准都非常之高。,IP属地:北京
匿名用户,5分,超棒,景色5,趣味5,性价比5,"真的是  泼天的富贵啊
太漂亮啦！
值得一去而且外面的风景和海都好好看的样子！
很值得一去的地方里面的环境修缮的很好露台看景拍照漂亮极了",IP属地:陕西
匿名用户,5分,超棒,景色5,趣味5,性价比5,香港故宫作为西九龙文化区的名片，确实担得起！风景很美，展品虽不太多，但也算有代表性。卡地亚特展真是值回票价！实在是闪瞎我的眼！,IP属地:山东
E07****41,5分,超棒,景色5,趣味5,性价比5,"值得一去，雍正的审美真的无敌了。
去不了北京故宫，来香港故宫文化博物馆，真的是很好的选择！
观景平台看海景很棒。
点赞，不虚此行！",IP属地:中国香港
匿名用户,5分,超棒,景色5,趣味5,性价比5,香港故宫优势不在藏品而在叙事，讲故事的方式很吸引人听下去看下去，了解文物背后的故事。最喜欢5馆，满满是皇家的小趣味和少女心。,IP属地:中国香港
axl1217,5分,超棒,景色5,趣味5,性价比5,来香港之前不知道还有香港故宫，在西九龙文化区，展品不少但是游客相对故宫博物院少了不少，所以很适合慢下脚步来欣赏，体验感很不错,IP属地:甘肃
港游2024,5分,超棒,景色5,趣味5,性价比5,提前预约，展品很多，旧事新说，室外可以近观海景，也可远眺海对岸的香港建筑群，打卡宣传单上的地标，历史厚重与现代城市的完美结合,IP属地:帕劳
zsfxfly,5分,超棒,景色5,趣味5,性价比5,值得来，深圳离北京太远了，是香港确实弥补了，很多展品很稀有，特别完整，值得带娃来。很多稀有品应该是北京故宫博物院出了多多的血,IP属地:广东
咩咩羊的玛奇朵,5分,超棒,景色5,趣味5,性价比5,第一次一下子看这么多故宫里面的宝贝，信息量太大了，回家要好好消化。希望有机会再来。也希望能在上海看见更多的宫里的宝物😁🙏,IP属地:中国香港
来发爸爸,5分,超棒,景色5,趣味5,性价比5,非常值得一去，毕竟是北京和台北后第三个故宫，国宝级的文物展览。而且视野极佳，对面就是维多利亚港湾和高楼大厦。可以逛一整天的。,IP属地:上海
匿名用户,5分,超棒,景色5,趣味1,性价比3,年初二的行程，特别适合15岁以上的小朋友，因为展台有点高，水平展示的页面要够高才能看到全貌。视频展示的解像度清晰度有待提高,IP属地:中国香港
Mor_sky,5分,超棒,景色5,趣味5,性价比5,展品很精美 是故宫的☝️缩影 可以看到宫里生活的日常 服务很好 场馆设计的好看 靠海边 2楼和4楼都有户外平台 晒太阳吹海风拍拍照不错的,IP属地:广东
jackzha,5分,超棒,景色5,趣味5,性价比5,"虽然需要购买门票、
但是觉得物有所值！
回程时小心城市小巴站旁边的毒蚊子！
被较惨了啊😧
空调很足、累了可以在馆里休息😴！！！",IP属地:内蒙古
匿名用户,5分,超棒,景色5,趣味5,性价比5,香港故宫博物院建筑风格特别，在日落时分看特别美，这个展也值得一看，下次还有别的展时再来。并且离园方蛮近，去哪交通都很方便。,IP属地:广东
透明心gd,5分,超棒,景色5,趣味5,性价比5,这次到香港就是逛逛逛，吃吃吃，然后就是冲着故宫博物院而来。博物院里的藏品实在是太漂亮了，都是宝贝！👍🏻👍🏻👍🏻,IP属地:浙江
陈大肉,5分,超棒,景色5,趣味5,性价比5,赶上了三星堆的特别展览，参观当天有台风，虽然中午就提前关门了，但是胜在人少安静。非常赞啊，好多故宫博物院的馆藏在里面展出。,IP属地:上海
倩仔_cmm,5分,超棒,景色5,趣味5,性价比5,玻璃太干净了，还以为没有玻璃遮罩。七个展馆细品需要一天时间，由于下午还有其他安排，有几个馆匆匆走了个过场，值得再去看一次。,IP属地:广东
M31****134,5分,超棒,景色5,趣味5,性价比5,有很多金器，玉器在这里展出。挺值得看的。从港铁九龙站出站不要出商场，在圆方商场里走，多问问商场里的人，往M+方向去。故宫博物院和M+很近。离开那里才知道M+也很值得看，有一点点遗憾。建议想去看展朋友们可以把两个馆一起计划,IP属地:北京
匿名用户,5分,超棒,景色5,趣味5,性价比5,香港故宫文化博物馆值得一逛，一共9个展厅，包括两个定期更换的特展，都很有特色。从早晨开门一直逛到晚上闭馆。傍晚在观景台可以拍到夕阳黄昏，景色美不胜收。早晨可以早一点到，先沿着海边逛逛西九龙文化公园，博物馆10点开门，中午可以去餐厅吃饭。,IP属地:中国香港
匿名用户,5分,超棒,景色5,趣味5,性价比5,香港故宫文化博物馆共有6层，其中地下有2层、地上有4层；共设9个展厅，其中，展厅1至展厅7陈列专题展览，展厅8至展厅9陈列特别展览。博物馆全面和深入地展示北京故宫博物院的珍藏，展出书画、陶瓷、青铜器、玉器等故宫艺术藏品。携程购票方便快捷！,IP属地:上海
匿名用户,5分,超棒,景色5,趣味5,性价比5,很方便，直接扫码进入，特展也是。10点进人不多，整个建筑本身就很漂亮，可以拍照很出片好看。而且一定要看特展，真的不一样。,IP属地:重庆
绵妞妞,5分,超棒,景色5,趣味5,性价比5,落地香港就安排，主要是因为圆明园遗址的展览介绍，第一次看到的圆明园旧址震惊，八国联军侵华的罪行，不忘国耻!爱国教育很好的实践!其他楼层展览的是故宫分院展品，还有香港爱国人士的捐赠。很不错的体验!温馨提示：带外套，冷得不行!,IP属地:中国香港
134****7248,5分,超棒,景色5,趣味5,性价比5,"第一次去香港故宫，距离西九龙站不远，顺便体验火车游香港。
香港故宫馆很大，目前展览还不多，里面空间很宽敞。
目前展览主要是北京故宫运过去的文物，都是精品，值得一看。还有观景阳台，景观不错，可以吹吹海风。
出了展馆，楼下有几个餐厅，可以稍微补充体力，也可以扫码借充电宝。",IP属地:北京
匿名用户,4分,满意,景色4,趣味3,性价比3,最好看的肯定只是特展8和9，其余基本都是凑单的。展厅1、3还算不错，展厅2、5闭馆维护。所以能看的只有1、3、4、6、7、8、9。4、6、7全是凑数的，没啥意义。总的来说还算可以，但不是丰富饱满。然后就是空调太冷太冷，看得小朋友不舒服，呆不了太久,IP属地:广东
201****290,5分,超棒,景色5,趣味5,性价比5,可惜了，有几个观闭馆了。少看了很多。有机会可以再去参观。也是一个不错的观景地方。维多利亚港真心不错，晚上的夜景更加漂亮。,IP属地:中国香港
柒个八拿拿,5分,超棒,景色5,趣味5,性价比5,中午到的，直奔顶楼，有个观景平台美美哒自拍几张，于是开启了看展之旅！那一定是圆明园特展吸引我来的～ 整体感受特别好！没啥人！可以驻足慢慢欣赏～ 尤其是略大的展示画！每个细节绝了！有些出处是国博，身在帝都生活的人也没有去国博看过这。看过了圆明园遗址，再看这些 真是遗憾。还有其他展厅，挨个逛下来大半天！馆内有折叠小椅子，可以自取～ 太贴心了～,IP属地:北京
幸福延长线,5分,超棒,景色5,趣味5,性价比5,香港故宫文化博物馆馆藏丰富多彩，很多藏品都是精品，是学习了解中国历史文化、宫廷生活的一扇窗口，值得带小孩开展研学活动。。,IP属地:广东
