user_detail_name,text,text 2,text 3,text 4,text 5,content_wrap
whoisangel,5分,超棒,景色5,趣味5,性价比5,来台湾旅游，一定要去台北故宫博物院看看。在这里面有很多很多非常珍贵的宝物。真的是让人大开眼界呀。总体来说让人感觉真的是不虚此行呀。
徐霞客之旅,5分,超棒,景色5,趣味5,性价比5,台北故宫博物馆是大陆游客去台湾旅游，必然要去参观的，里面有很多稀世珍宝，当年老蒋去台湾前，把北京故宫博物院的精美文物带到台湾去了
轻快的行走脚步,5分,超棒,景色5,趣味5,性价比5,台北旅游必去之地，中式建筑，很古典大气，来这里主要是参观珍宝，有著名的翡翠白菜等，确实让人大开眼界！仿佛让人徜徉在文物的海洋中！
LemonBee,5分,超棒,,,,藏量极多，建议至少预半日睇，买时冇睇清楚1700就关门，得1个钟睇唔晒劲可惜！交通：台北车站观光双层巴（$170用钱买时间）、捷连士林转公车红30（半个钟班）、捷运剑南路转公车棕20。
人鱼小公主🧜‍♀️👸,5分,超棒,景色5,趣味5,性价比5,台北故宫博物院，一定要去，真的，有些珍品，北京故宫并没有😊强烈推荐，由翡翠制成的翠玉白菜，还有肉形石😍好想一口咬下去😋
M33****4460,5分,超棒,景色5,趣味5,性价比5,"国宝聚集地
这里是校外教学的必来处，国小毕旅就来过柳，后来自己又再来，自己来可以随心所欲的畅游，反复的细细品味中华文化的瑰宝！"
_m13****0707,5分,超棒,景色5,趣味5,性价比5,特别棒的博物馆！每次去台湾必报道的地方，元旦去免费哟！展品会巡展，去过三次了，每次都会有不一样的展品，感叹古代工匠精巧技艺！
159****8886,5分,超棒,景色5,趣味5,性价比5,台湾的故宫真的是去看宝贝去的，各种琳琅满目。我们是坐捷运到士林站下，然后打的上去的，里面的空调真的挺冷的，建议多带一件外套。
decade96,5分,超棒,景色5,趣味5,性价比5,到台北一定要去台北博物馆，提前官网上订约好讲解，用支付宝扫码，可以用一次购物或购票85折，藏品太赞了，特展更棒，在这里逛了十个小时，另两个小时纪念品购物，下回还想去
M61****938,5分,超棒,景色5,趣味5,性价比5,见识了很多国宝，如果没有被带到这里，60，70年代会不会被全部销毁打烂呢？也很好奇怎么能把这么多东西搬过去，没有打碎完好无损得到如此好的保存。
288****510,5分,超棒,景色5,趣味5,性价比4,这里是第二次过来了，这次是开放了拍照和录像，终于可以堂堂正正拿手机进行单独照和合照啦，重点都是那颗白菜和东坡肉，真的太神似啦，而且可以360度全看透，要不你真不发现白菜上面有3只虫啊
三十四号,5分,超棒,景色5,趣味5,性价比5,台北故宫博物院有两件宝贝是有明确说明的，包括年代，用途，包装等，就是西藏活佛送给大清皇帝的寿礼，相当精美，还有藏文的贺寿词
很傻的馒头,5分,超棒,景色5,趣味5,性价比5,台北必须要来的地方，故宫博物馆…很不错的地方，环境优雅。地方很大…收藏了很多古董~尤其是那颗大白菜和红烧肉，太赞赞赞赞~~
ak****to,5分,超棒,景色5,趣味5,性价比5,"打卡台北故宮博物院。攜程提前預約門票非常方便。
入場時掃二維碼，很順利就就進去了。

台北故宮展示的每一樣都是國寶級珍寶，難得一見也大飽眼福了。最有名的就是翡翠白菜跟東坡肉石。
其他毛公鼎，清代陶瓷器也非常漂亮。
台北景點裡面一定要去的。"
匿名用户,5分,超棒,景色5,趣味5,性价比5,展品一流，人也不多。玉白菜之类虽然碰巧没有展出，但以前看过，不觉得有什么稀奇。真正的重器应该是几件商周的青铜器如散式盘毛公鼎，还有王羲之（拓片）褚遂良，蔡襄，苏轼的字画，遗憾但意料之中的是，剩山图卷没有看到，好像极少展出。
123-traveller,5分,超棒,景色5,趣味5,性价比5,台北车站坐观光巴士蓝线前往故宫博物院（携程预约购票，免费导览机，9:00-17:00，周一闭馆，***************）。台北故宫博物院离蒋介石曾经办公地士林官邸不远。其中最出名的展品翠玉白菜和肉形石，外出巡展，恰巧不在馆内。但镇馆之宝毛公鼎在，乾隆玉玺也在。总体而言，台北故宫的展品的确比北京故宫的更精美，尤其小物件是北京不能相比的，可能是小物件更好转运吧。北京故宫我去过N次，台北故宫只来过一次。总的感受是天外有天。
匿名用户,5分,超棒,,,,已经第2次来了，上一次没能抢到讲解，这次反而是白菜外出了😂我觉得馆内的设施很完善，有很多可以坐下休息的地方。华语导览好像祇有上午10点，下午2点，但是老师讲的非常详细。原本计划两个小时的讲解，最后都将近三个小时。
匿名用户,5分,超棒,景色5,趣味5,性价比5,台北故宫，他不是一个建筑住址，而是一个博物院，所以他的建筑其实是和北京故宫没有任何的相似性的。但是在许多的珍宝是当时带过来的，因此，有一些非常著名的物件，值得大家去寻找，还有许多的书画作品，值得大家去品鉴
微笑的向日葵🌻,5分,超棒,景色5,趣味5,性价比5,作为台湾四大旅游景点、台北地标的台北故宫博物院（原名中山博物院），位于台湾省台北市士林区，总占地面积160000平方米。台博有数千年的馆藏中华珍贵文物，可以与大英博物馆、法国卢浮宫、美国大都会博物馆相媲美。所以来台湾必来打卡。
魚擺襬,5分,超棒,景色4,趣味5,性价比5,如果你到台湾，建议大家有空的话，台北故宫博物院还是值得一去的，它就在台北内湖区，交通也非常的便利，哪里收藏着很多珍贵的文物（如：著名的毛公鼎、翡翠玉白菜等镇馆之宝），而且有一部分是我们首都博物院的没有的文物，他的建筑也是仿照我们古代宫廷建筑来修建的
耶稣为了阳光,5分,超棒,,,,出票很快，比现场价格便宜，扫二维码验证进馆，整个买票进场流程体验很好，这点携程做的棒，馆内不能吃喝，空调很冷，还好带了衣服。门口有租讲解仪器的，一些特别的文物有文字和视频讲解，有一些还有针对小朋友的讲解，这点很棒
导演您说我躺哪,5分,超棒,景色5,趣味5,性价比5,是台湾省规模最大的博物院，里面有很多珍贵的文物，书画都保存的非常好，破坏性还是很小的。在这里最好要找一个讲解的人员，才可以更好的知道这些宝贝的价值，可以慢慢寻找这个博物院镇馆之宝，这里的空间还是挺大的，差不多要两个多小时可以参观完，出来的时候有卖纪念品的，可以买来送给家人或者朋友。
139****6892,5分,超棒,景色5,,,"台北故宫博物院又称台北故宫，是台湾地区规模最大的博物馆，建于1962年，1965年夏落成，占地约16公顷，仿造中国传统宫殿式建筑，主体建筑共4层，白墙绿瓦，正院呈梅花型。院前广场耸立五间六柱冲天式牌坊，所藏来自北京故宫、沈阳故宫、避暑山庄、颐和园、静宜园和国子监等处的皇家旧藏。所藏的历代玉器、陶瓷、名画碑帖等皆为稀世之珍。馆藏文物达69.6万余件文物。清翠玉白菜、西周晚期毛公鼎、山东龙山文化晚期玉圭、青花人物纹如意耳扁壶、北宋白瓷婴儿枕、清晚期雕象牙透花人物套球、北魏青铜鎏金释迦牟尼佛坐像等珍宝都在馆内收藏。
参观第一展览区用了3个小时也只是简单的选了重点的文物欣赏，如果每件都细看的话估计得看上几天。第二展览区、至善园、张大千纪念馆、图书文献馆等展区因时间原因没有参观，大量文物基本在第一展览区。
门票网购72元，一周有效，扫码进入，无需换票。现场购票350台币，约合人民币82元。台北故宫博物院是来台湾必到的景点。此门票还赠送南院（嘉义故宫博物院）参观券，无奈时间安排太紧，南院没去看，比较遗憾！"
205****362,5分,超棒,景色5,,,非常值，我们抱着打卡到心态去的，还是逛了三四个小时，干货太多了，每件展品都有介绍。现在游客也不算多，去看翡翠白菜也没排队，不过要注意带件外套，里面空调可冷了。另外，携程上买票比较便宜，现场买是350台币/人。
狮后,5分,超棒,景色5,,,馆藏丰富的台北故宫博物院，真的是比北京故宫展出的藏品好太多，北京的文物大概都收藏在库房里做研究了吧[偷笑]除了镇馆三宝的翠玉白菜、肉形石、毛公鼎外，甲骨档案、陶瓷铜器、古代书画、善本古籍等都让我们欣赏的意犹未尽！还看到了快雪时晴贴，可以肉形石真身移馆了不在馆内。
M22****9482,5分,超棒,景色5,,,搭台北捷运(地铁)到士林站一号出口，出来直走到马路向右手边的公车站，就有好几班公车直达台北故宫博物院，乘车时记得带上硬币。坐在公车上就可以上携程订票(72元X4.3元当时汇率=309.6台币)，不然到博物院门口得排队买350元台币门票，18岁以下免门票。租过讲解机，觉得还是听讲解员解说更生动有趣。才用3个小时来了解台北故宫是远远不够的，下次多留几小时。博物院内有指定位置饮水的饮水机和折叠小纸杯，不能带食品饮料及水入院，且周边也无饮食供应，所以千万吃饱了再去。
117****979,5分,超棒,景色5,,,"图一，用一个象牙制成的套球，精雕细琢可独立转动；木制套杯总计33个，其薄如纸
图二，古人的胸针
图三，有着500年历史寓意着发财的珊瑚树
图四，金瓯永固杯，寓意着祖国的完整统一
图五，珊瑚盆景，寓意美好：夺得魁首。特别适合学生们了解，自行百度详细看看
图六，古人用来温热酱料的器物，讲究到令今人发指
图七，台北故宫镇馆之宝之一，瓷娃娃枕，美则美矣，寓意也丰韵而美好，可是不硌脑袋嘛不伤颈椎嘛
图八，这次馆内丰富了动植物画作，乍一眼还以为海生馆和动物园与博物馆合作了呢，狮子即是古人说的狻猊，画得很可爱，面部表情像只憨松狮
图九，皇帝老板也偷懒，陈列出来的多数奏折批复只有三个字“知道了”，极个别复杂批复也多调侃"
朱迪6456,5分,超棒,景色5,,,台北故宫和北京故宫相比规模不大，不过展品挺丰富！翡翠白菜，红烧肉，感觉习惯了江南生活的蒋氏一族很是怀念大陆的美食！整个台北故宫的风格和北京的红墙绿瓦还是有很大差别，有点小清新的味道，不过确失了皇族的恢宏大气！怎么看也只是个别院味道！
yi****214,5分,超棒,景色5,趣味5,性价比5,"故宫博物院的收藏是世界有名的非常非常的多,听说到现在为止还有很多文物并未展览,所以虽然游客一定会去这个地方,但是身为当地的我们台湾人也很喜欢去造访,像我的女儿就很喜欢去,每次去都一而再再而三地仔细观看,而且也会配合季节或者是月份会有一些台湾本土的一些活动配合,我们在之前里面买到一个很特别的邮票,现在去看那个邮票已经涨价了非常多,所以我们非常开心"
月色晓雪,5分,超棒,景色5,,,*****物院总体来说很不错，可以在里面呆上一整天，看着这些文物，仿佛走进来中国上下五千年的历史里，你会感叹古人的智慧，美啊，都是经典，参观过程中的小插曲就是孩子把手机给丢了，后来在失物招领那里马上找到了
M51****565,5分,超棒,景色5,趣味5,性价比5,故宫博物院的《俄罗斯普希金博物馆特展～悠游风景绘画》1，展览以17世纪到20世纪的风景名画，并且聚焦在19世纪印象派至后印象派的重要画家作品。 展览以「近代风景绘画的起源」、「赞颂大自然」、「巴黎城市光影」、「巴黎近郊的自然景致」、「南法明媚风光」及「海外的异想世界」为主题，可以让观赏者认识法国近代风景绘画。除了首次来到台湾的莫内《草地上的午餐》外还有巴洛克派的克劳德‧洛罕、洛可可派的大师布雪、巴比松派的柯洛、印象派的雷诺瓦、塞尚、卢梭、高更等重量级的艺术大师作品，一定要用导览机听画作介绍，很值得看喔！
lemonup,5分,超棒,景色5,,,先说一下购票体验，隔天购买的，没多久就邮件确认了，体验度很顺畅，很不错。由于去台湾的季节正好赶上了梅雨季节天天下雨，到了故宫直接刷了二维码进了，不用排队买票，101需要换票。整体来说，携程的体验度还有服务都不错，唯一遗憾的是由于下雨，景色有缺失！
小公主的妈妈,5分,超棒,景色5,,,运气挺好的，镇馆三宝都在哦！肉型石真的太惟妙惟肖了，叫肉皮的毛孔都清晰可见。不过现在格局和我5年多前去有所不同了，纪念品商店在2楼很小的2块地方，不在出口很大的门面了，需要采购的朋友们记得在馆里买好哦，现在东西没以前多了。最近在办张大千展，喜欢国画的朋友去肯定觉得不虚此行哦！
num520520,4分,满意,景色4,趣味4,性价比4,台北故宮博物院裏面有我們中華民族文物的精品中的精品，鎮館三寶：翠玉白菜、毛公鼎、肉形石。當然了，想要同時看到這三個寶物是非常不容易的，因為這三件寶物會被借到各地去展覽，我就沒有見到1過翠玉白菜，有點可惜了。
欢乐随喜,4分,满意,景色5,趣味4,性价比5,从历史渊源来看，台北故宫的诞生缘起自1933年为防备日军南侵而做的北京故宫的一场文物抢救运动。长期以来台北故宫“镇馆之宝”翠玉白菜、肉形石与毛公鼎享誉海外蜚声国际，对普通观众而言，不同藏品史料价值、艺术价值、收藏价值和经济价值各不相同。
118****421,5分,超棒,景色5,,,快速通过简单方便，故宫的宝贝是真的精美，一定要留出一天仔细看呦！不过有些小遗憾白菜和五花肉都去旅游了！白菜在台中的花博会，4月末就回来了！故宫晶华里的菜还好吧但是要等位子的呀，微缩版翠玉白菜好小的呀！
ln****ec,5分,超棒,景色5,,,很多珍贵的古版书籍和各类器皿，虽然看不懂，但是感受到了很好的文化气息。环境很好，有两件镇院宝放在了南院，但也没影响参观。里面有工作人员举着禁声标识，很安静。参观中途也可以出来吃饭办事再回去。楼下有商店和供孩子学习娱乐的场所。服务很周到。
熊大最帅,5分,超棒,景色5,,,去年夏天带着老婆孩子一起去参观的故宫博物院。藏品实在是太多了，光这次有幸得见的绝大部分藏品此前连听都未听过，真让我大开眼界。听说由于地方有限，这里的藏品就算三个月一轮展，两年下来也不一定能展完！映像最深的就是那块金玉如意和魁星踢斗的玉雕了，真是精雕细啄的上品，个人感觉一点也不比翠玉白菜差！
YuYu,5分,超棒,景色5,趣味5,性价比5,离市区比较远，还是很值得去看，但是我们去的时候红烧肉和玉白菜一个去澳洲展出了，一个去台中花博会展出了，没看到，整体满小的，两三个小时就看完了，租了一个讲解机，自己输编号进去听讲解，中途机器没电了，也可以更换，楼下有卖纪念品的商店，价格比较贵。
月之舞舞之月,5分,超棒,景色5,,,曾经听说过这样一句话：北京故宫看建筑，台北故宫看藏品。诚不欺我！从进门开始，眼睛就不够用了。书画瓷器玉器青铜器，真真是眼花缭乱啊。从上午逛到下午，从病号逛到伤残人士，简直累到极点了，可惜就是不想走。直到今天我才真正叹服古人的技艺高超！
Gracedreamy,5分,超棒,景色5,,,超级方便。台北的故宫不得不说展出的展品都是精品啊，展柜设置相当友好，能近距离看到各种珍品。周五、六结束时间能延长至晚上九点，下午四点去的，看到八点，一个人逛得超级尽兴，租了讲解器，也顺便蹭旅行团讲解，一路拍拍拍，越晚人越少，完全不会拥挤。
冬天的黎明,5分,超棒,景色5,,,台北故宫很大，上下三层，从市区过来得捷运转公交。里面文物很多，如果要一个一个看估计三天都看不完，所以只能走马观花了。携程上门票便宜五元，现买票350新台币，所以网上便宜些。现场租讲解机得150新台币，大约30人民币，总共大概100块人民币吧，不过绝对物超所值，比大陆那些名不副实的景点强百倍，墙裂推荐!
小笨熊2018,5分,超棒,景色5,,,"台北故宫，很值得一看，要预留最起码三个小时的时间，这还只是走马观花的看看，馆藏文物很多，眼花缭乱。携程买的个人票可以直接扫二维码进去，比较省时间，双肩包是不能带进去的，要寄存，会浪费时间，还要准备十块台币零钱。
进去出来买东西可以工作人员盖个章在手上。
交通，地铁到那还有距离，打车比较方便。"
138****2501,5分,超棒,景色5,,,台北故宫博物院真所谓有宝无馆，看到三大镇馆之宝，不虚此行。粗心的我又体恤掉链子了，大陆通行证在馆内丢落了。结果出门时才发现，后问了服务中心，工作人员捡到交到门卫处了。和上次日本掉手机一样，又是有惊无险的一次。
twinkle同学,5分,超棒,景色5,,,很方便，进门扫码就行了，就是有点可惜，当时没有去借解说器，真的很值得用，这次我们是刚好遇到别的团跟着他们听他们的解说的，和朋友聊了一下，对比起来还是差了一些些，要不就是尽量跟故宫每天预约20个名额的那种专人解说，听说那都是很有研究的，老师或者是一些教授志愿者来说的，下次还值得再去一次
186****9288,5分,超棒,景色4,趣味4,性价比5,这里非常值得一看，从春秋战国时代的古迹和明清时期的精美陶瓷作品及皇室的艺术品、美仑美奂的玉器饰品以及字画收藏价值非常丰富，另有国宝级的文物和宝物，一睹风采，甚为震撼，八千年中华文化博大精深，渊源流长！
独自旅行的叶子,5分,超棒,景色5,,,门票使用很方便，刷二维码就可以进了，唯一的缺点就是不能换成实体票，本来想换了做纪念的。台北故宫博物院是此次去台湾行最想去的地方了，果然没有失望，里面太多宝贝了，唯一的遗憾就是没能看到一些书画精品，希望下次能有好运气。
三十四号,5分,超棒,景色5,趣味5,性价比5,台北故宫博物院有许多清三代的好东西，比如雍正朝的瓷器仿木器的精品，还有就是乾隆朝仿的明成化的鸡缸杯也是到了相当的艺术水平
ardellgu,5分,超棒,景色4,趣味4,性价比4,去台湾最值得去的地方。门票啥的大家评论得多，我们带老人去，可以用护照借轮椅，背包可以做个箱子存放，放硬币，取时硬币退出。台北故宫里的头牌，是要排队观看的。展品常换常新，每次去都想去看看。每次去都累得很高兴。
15****321,5分,超棒,景色5,,,非常值得一去，参观游客非常多但是现场非常有序。扫二维码免去排队购票，虽然队伍并不长，可能是工作人员非常有效率！79元的价格并不优惠，现场350台币，当天支付宝汇率相当于75.3元！18岁以下都可以免票参观，在入口直接有亲切的阿姨招呼小朋友盖章入馆，能看到那么多的文物真的值回票价，附上镇馆之宝的照片
wah1967,5分,超棒,景色5,趣味5,性价比5,看来很久没人来做点评了，包括携程的信息也有误，害我们专程去了嘉义的故宫南院想看肉形石，其实现在肉形石和白菜现在都在台北故宫（302室），希望其他人不要再走冤枉路。两个地方是不同的建筑风格，台北传统，南院现代，个人更喜欢前者。
吞吞吞,5分,超棒,景色5,趣味5,性价比5,"台北故宫博物院绝对是要看的地方。从小到大听说过没见过的金石玉器、文玩字画，都在这一一找到了。租个讲解器，边听边走边欣赏，嗲嗲的台湾腔，感觉也特别心平气和，一点点焦躁都没有了。
博物馆一天是逛不完的，都马上闭馆了，我们还忙不迭的在那看苏东坡的字。啊！真希望就生活在这里，可以每个周末都来慢慢欣赏。
要注意的是，拍照设备和背包不可以带进展厅，需要寄存。不过小于A4纸大小的包包是可以的。
途中还在楼上的三希堂吃了饭，心情不错，三希堂再点评咯。"
118****334,5分,超棒,景色5,,,"订了周五的票，可以夜间的参观，所以5点多逛到7点多，实在饿了就出来了，里面有直饮水机，不用担心渴。实在太大了，我觉如果认真参观，1天都不够用。
果然，北京故宫有房没宝，台北故宫有宝没房，无法简单用精美来概括，一边参观一边心里暗暗说: 老蒋啊，这老贼……大家都知道参展的只是他当年带去台湾的九牛一毛，还有许多宝贝没有被展出……"
萧萧白芷,5分,超棒,景色5,趣味5,性价比5,台北故宫去过两次，拍了很多照片。我个人是比较喜欢看古物的，所以每次都安排一整天时间。展馆不算很大，不过陈设丰富。租借语音导览一个个看过去也要一整天时间。
一起向前进,5分,超棒,景色5,趣味5,性价比5,台北最期待的是故宫博物院，里面的宝贝早就如雷贯耳，翠玉白菜、肉型石、毛公鼎……故宫里最好的宝贝都被拉到了台湾，那北京故宫里还有什么呢？北京故宫号称世界几大博物馆，但能看到的藏品除了建筑还真不多
泰宁根吴承恩,5分,超棒,景色5,趣味5,性价比5,到台湾最期待的地方了，无数的珍宝真的是逛两天都嫌不够的，故宫的宝贝可以说都呆在了台北的，虽然人很多但非常值得过来的，当然也是我每次到台北必打卡的地方的
M51****565,5分,超棒,景色5,趣味5,性价比5,捷运到士林站下来转红30公车，直接到故宫门口，门票350NT一人，一天内可无限次出入。公车会路过士林官邸，可以安排一起游玩。出发前在官网预约了今天早上十点的定时华文导览，免费，每天有三个时段
爱生活的女汉子,5分,超棒,景色5,趣味5,性价比5,环境优美，展品丰富目不暇接，使人留连忘返，工作人员温柔不燥，热水也有，要是休息区能吃点东西补充体力就更赞。门票也不便宜，几天内给顾客二次参观不要太棒
201****560,5分,超棒,景色5,趣味5,性价比5,提前在携程买票很方便，直接刷二维码进，故宫博物院太值得去了，一大早去，一直到闭馆，还没看完，希望下次再去，里面吃饭喝咖啡也很方便品质也很不错，就是比外面贵，但时间宝贵，就在里面随便吃点就好
大秦农夫,5分,超棒,景色5,,,都是华夏儿女，没有语言文化障碍，环境非常好！住宿交通都很方便很满意，捷运卡可以坐地铁公交可以在便利店消费，以后还会带朋友去。可以多住几天，最好租车自驾！就是不知道咱们的驾照在那里可以用不？
环球旅行家~木子,5分,超棒,景色5,趣味5,性价比5,"【景色】台湾最值得去的地方之一，镇馆之宝翠玉白菜等非常令人震惊。
【趣味】台北故宫博物院的手办礼和商品很有特色和文化底蕴。
【性价比】门票性价比很高，比大陆景点门票便宜很多。非常推荐前去参观。"
M515shunyi1618,4分,满意,景色4,趣味4,性价比4,台北故宫博物院台北的必去景点之一，里面收藏了非常多的真迹宝物包括青铜器，书画，陶瓷器各种玉器，其中最出名的也是台北故宫博物院的镇馆之宝文物翡翠白菜。
_WeCh****249363,5分,超棒,景色5,趣味5,性价比5,非常值得一看，官网上可以预约故宫的免费语音导览，讲解员非常专业。值得留一天的时间好好逛，各种服务也很便捷。
老王1954,5分,超棒,景色5,趣味5,性价比5,台北故宫真的是超级大！这里有太多的收藏了 特别是瓷器制品和玉 逛了一圈 感觉还是比较符合我的审美观吧 文物都是不可替代 当然这里最著名的还是白菜石和红烧肉 可惜去的时候都外借了
大项,5分,超棒,景色5,,,台北故宫与北京故宫相比，面积更小，但藏品更多，而且可以更近距离地接触宝物，园内还有多处多媒体科普教室。这次看到了大名鼎鼎的翠玉白菜，五花肉，毛公鼎，等等。唯一的遗憾是没有看到富春山居图
丹东艾希,5分,超棒,景色5,趣味5,性价比5,很好很好很好，不错不错不错。带爸妈和孩子寒假到台北故宫。我是第二次到故宫了。里面的珍宝值得一看，……里面允许拍照了……看到了翡翠白菜，红烧肉……
xujungong,5分,超棒,景色5,趣味5,性价比5,非常非常难得的一次参观，见到很多国宝，看到这些中华民族的伟大宝贝都还在我们中国人手里，而不是去了英帝美帝的强盗博物馆里，听着亲切的中国人中文讲解，心里感觉非常感动，为中华崛起而奋斗！
独孤仙人,5分,超棒,景色5,趣味5,性价比5,1.第三次前往了，目前在我生涯中看到最多的藏品、保存完整。2.语音导览一定要借的，预留半天的时间至少，场馆不大，但一件件藏品了解它的历史，花费时间较多。3.每隔一段时间会有一些特展。
110****268,5分,超棒,景色5,,,故宫的确很棒很棒，不仅仅有白菜红烧肉，还有更多的字画金石。里面的小礼物，更是很花了心思的好东西，买了好多回家做礼物。买的故宫➕101大楼，票面价680TWD，但是携程卖价190RMB
伦敦小王子,4分,满意,景色4,趣味4,性价比4,台北故宫博物院的收藏真的是非常的多，最出名的就是那块东坡肉石雕，还有著名的清明上河图，不过这两样东西展出都是不定时的，有时候去了不一定能看到。
_WeCh****438373,5分,超棒,景色5,趣味5,性价比5,很值得去看，北京故宫最大，台北故宫藏品最多。。翠玉白菜，东坡肉都非常形象。。还有四库全书，竟然在这里！
封kaka,5分,超棒,景色5,趣味5,性价比5,出了捷运士林站后，很多公交可以去到。早上去没有那么多人，一到中午就很多旅游团来了。大家要注意时间安排。
linglizi,5分,超棒,景色5,趣味5,性价比5,到台北，怎么能不去故宫呢？虽然和北京故宫相比，台北故宫规模要小的多，但是，里面有很多当年从大陆带过去的宝贝啊。比如那棵有名的清代“翠玉白菜”，惦念了很多年，终于看到，其实是很小的一棵，却价值连城啊！因为游客太多，不能久留，只能匆匆一见，希望早点回归，再去中山博物院。
greatpan66,5分,超棒,景色5,趣味5,性价比5,太震撼了，看到最后起了一身鸡皮疙瘩，看的时候心里一直在默念，不得了了不得了了，中华文物瑰宝尽在此处。
不在意终点,5分,超棒,景色5,趣味5,性价比5,"台北故宫博物院是台湾著名的历史与文化艺术史博物馆。
台北故宫外表很简朴，但是里面的宝贝真是能让你花了眼。台北故宫博物院的三大镇馆之宝，分别是肉形石、翠玉白菜和毛公鼎；找不到任何词语形容自己的震撼！任何图片文字的再现，都无法与亲眼目睹国宝珍品的真切感受相提并论！"
M11****781,5分,超棒,景色5,,,参观台北故宫博物院遇张大千系列作品展，据介绍此次展出除精选张大千各时期的代表书画、自用印章及相关照片外，还包括台北历史博物馆因休馆整修而寄存于台北故宫博物院的画作，其中多幅是首次展出，庆幸能目睹张大千的艺术传奇与大师风采！
三十四号,5分,超棒,景色5,趣味5,性价比5,台北故宫博物院中有许多展品中，有的是各地朝奉给大清皇帝的礼物，这些东西只有在台北故宫博物院才能够看到，还有很详细的介绍，
jasminesip,5分,超棒,景色5,,,展示非常精彩！电子门票有专门通道见图九需加盖章于手背，很便捷！可惜红烧肉去澳洲出差了没有观赏到。这次终于把中华三鼎之一的毛公鼎近距离观赏实物，圆满！至此中华三鼎都已亲临现场观赏！
享受生活2013,5分,超棒,景色5,趣味5,性价比5,台北故宫博物院内的精品非常多，它每三个月更换一次展品，即使这样也要好多年才能把藏品更换完。像什么翡翠白菜，红烧肉等等，外观看上去都能乱真。
张小丸-zy123,5分,超棒,景色4,趣味4,性价比4,感触有点深，这里的文物挺有历史厚重感的，价值挺高。不过整个故宫外在和内外建筑，并没有太多的特色。
小妮子吖,5分,超棒,景色5,趣味5,性价比5,台北•故宫，这是我最喜欢的一个纪录片了吧，今天终于看到真实面目了。听到了一种新说法很有意思……了解了解台湾人对事情的理解，也是蛮有意思的
martin666,3分,不错,景色4,趣味1,性价比2,有很多珍贵精美的文物，但是观展环境太嘈杂了，大陆游客特别多，没办法专心观赏。感慨现如今两岸中断旅游，熙熙攘攘的人群早已不在，真正的造访者被阻隔在大陆，今非昔比，心生一丝无奈。
风吟雪舞^_^,5分,超棒,景色5,趣味5,性价比5,参观台北故宫博物院，白菜离市参展去了，心心念念的红烧肉出省研讨，只剩一口锅等着我们，去到台北故宫博物院未见红烧肉还是有点小小的遗憾啊。
魂淡的阿森纳,4分,满意,景色5,趣味3,性价比4,值得一去，展品众多，镇馆之宝玉石白菜确实精致，女儿看了印象深刻。就是排队取票一个多小时，排队存包又一个多小时，不能一次过合并处理吗？
mayencelp,5分,超棒,景色5,,,十一长假后过去的，人不算多，一楼租用好讲解器，扫码入馆很方便。中间可以出馆，手上盖个章就可以了，出来有吃饭和喝东西的地方。B1有个小朋友的场馆设计很好，寓教于乐，强烈推荐。
travelererer,5分,超棒,景色5,趣味5,性价比5,我个人觉得非常值得来一次台北故宫博物馆，在这边的参观的时间，我个人建议的是可以花上2-3个小时的时间，因为这边的展品真的非常丰富！
当地向导爱游台湾,5分,超棒,景色4,趣味5,性价比5,台北故官保留著眾多的文化財產，定時的推换展出。用半天-一天時間，好好欣赏中華文化的美。記得利用它电子的语音解说，能令您玩的更丰富。
yi****214,5分,超棒,景色5,趣味5,性价比5,小时候，很小幼稚孩子，只会哭，不知道天地万物有多大，就来台北市参观博物院，说真的非常大，但也需要三小时就看完，不执著，很美但很雄伟，算是有记念价值。
杜阿尔斯嵐,5分,超棒,景色5,趣味5,性价比5,台北故宫博物院去第二次，镇馆之宝全都在。性价比真的超级好。人类文明的瑰宝。值得一去再去。
YOYOLO,5分,超棒,景色5,,,每去一个地方必去博物馆，台北故宫博物院真的值得好好看一看，买的悠游卡可以直接进，见到了镇馆之宝毛公鼎，旅行团太多没能好好看是一个遗憾，出来的地方可以寄明信片，整体非常好
三十四号,5分,超棒,景色5,趣味5,性价比5,台北故宫博物院的青铜器不算博物馆里最多的，不过他家的青铜器都极具代表性，而且极其精明，可能是因为青铜器大而重，当年国军不方便携带
Newflyyy,4分,满意,景色4,趣味4,性价比4,台北故宫博物馆主要特色就是各种珍宝，这些珍宝都是国共内战时期从大陆带过去的！这里最有名的当然属翡翠白菜等，微妙微翘，非常有名！
hylxz,5分,超棒,景色5,,,跟**比票价没差别，就是方便了也不用取票，凭收到的二维码扫描就可以入场了。翡翠白菜和东坡肉那里人最多，但是有时候也会人少，要是人太多，可以先看别的，过会再来仔细看看。
用脚下的路丈量这个世界,5分,超棒,景色5,趣味5,性价比5,台北博物馆大概是除了故宫博物馆之外，藏品最丰富的博物馆了。而且还有跟故宫博物馆一样的高级货，比如玉白菜。博物馆有免费的义务讲解，说话好温柔的阿姨，讲的也很细致，非常好
三十四号,5分,超棒,景色5,趣味5,性价比5,台北故宫博物院是我去的最棒的博物馆，主要是他家的展品非常对我的胃口，台北故宫博物院的展品大多来着历代宫廷收藏，非常符合我的审美
watergap,5分,超棒,景色5,,,直接刷二维码，手上盖个章可以一天随便进出。除挎包都要存包，10元存包取出后退还。看了6小时还依依不舍，在香港预约了故宫和张大千纪念馆讲解，资深人士讲解，收获超预期！
